event_id,group,similarity,Mw,M0,dMw,dM0
20190119T004121Z,39,0.7809569718685329,1.3622236105859615,110493165524.68431,0.07906425523167553,30173281740.01144
20190119T013341Z,39,0.7847912556708178,1.278793277652703,82830430104.67104,0.07841008326862113,22432040443.688385
20190119T013629Z,116,0.6138379485277129,,,,
20190119T025633Z,39,0.7663173570237828,1.3020675957403407,89763833934.25183,0.07823019338418849,24253964925.39498
20190119T032747Z,39,0.6857948374657244,1.216280261559036,66745254342.01239,0.07885061116629677,18177426780.51119
20190119T040409Z,117,0.8785529344922806,,,,
20190119T045207Z,39,0.8198314774149628,1.308526582921191,91788838515.06137,0.07947448158710808,25195589607.188587
20190119T060059Z,43,0.9276767532804444,1.6468841773856129,295342717157.6833,0.0701485507329207,71556965750.54482
20190119T062919Z,39,0.7450660559613715,1.2326405279425439,70625379082.44318,0.07742680734391667,18886830875.135048
20190119T072035Z,39,0.8376311738521097,1.3465527189755253,104671651977.63991,0.07886384645074504,28511100531.836887
20190119T075133Z,116,0.8473910690075849,,,,
20190119T081513Z,39,0.8263453348066854,1.2870642461778212,85230761612.52924,0.07942952309511409,23382194674.389202
20190119T085212Z,116,0.8486814216027754,,,,
20190119T092346Z,39,0.8041234108319814,1.2700736000822648,80373040905.29619,0.07926623836253553,22004200664.954357
20190119T093258Z,116,0.6648440473146896,,,,
20190119T095641Z,39,0.6678913894023428,1.1962461011087164,62282946722.22568,0.07886269399579125,16964759534.770906
20190119T110203Z,39,0.8611417528928706,1.3362655312216436,101017890893.03827,0.07834087141005165,27333399100.137928
20190119T132322Z,31,0.909052897481158,1.5016745345503875,178859413297.0048,0.06594582353432896,40738594887.43911
20190119T132854Z,116,0.7614545306274954,,,,
20190119T141821Z,39,0.8613490911235142,1.3606110543006338,109879476452.30309,0.07923035416042205,30068732842.720505
20190119T151824Z,116,0.695475784055207,,,,
20190119T151927Z,39,0.814786761922676,1.3007058200532216,89342629450.13188,0.07951628703208857,24537017381.932194
20190119T165536Z,117,0.8862618744904323,,,,
20190119T171136Z,39,0.8606635685537362,1.3675017094660804,112525917882.7389,0.0790789569823149,30734096069.9574
20190119T181733Z,117,0.7906694779039842,,,,
20190119T182051Z,39,0.750388334220257,1.3114147721370184,92709055842.77774,0.07904972881686799,25312176513.695805
20190119T192537Z,39,0.6821717853713617,1.2062124511878327,64464211776.4736,0.07845025606834932,17467067157.79292
20190119T203012Z,43,0.9578326621000908,1.5166868968411844,188378070944.8372,0.06968626645307979,45340310524.72648
20190119T203257Z,39,0.7534299288543509,1.250678846907487,75165451475.30167,0.08032180993512049,20852527577.468735
20190119T214100Z,39,0.8127680620652509,1.3594664899888524,109445959994.98523,0.07910798090978037,29903841545.463066
20190119T214712Z,116,0.6391889189082914,,,,
20190119T224735Z,116,0.8813852347150046,,,,
