event_id,group,similarity,Mw,M0,dMw,dM0
20190114T070003Z,43,0.714952151755436,1.5421196075229595,205674007988.53137,0.06979055103063826,49577313142.32026
20190114T075046Z,117,0.613637232979091,,,,
20190114T112128Z,39,0.7709940369999778,1.3738431850005153,115017726140.89731,0.07881769585630817,31310893419.583805
20190114T120602Z,39,0.8018974899888841,1.3382017698689532,101695715166.53012,0.07923386759421823,27830464694.457745
20190114T124433Z,39,0.8493902556414644,1.3773473687196702,116418246354.1998,0.07897557362686428,31755634147.700493
20190114T140532Z,116,0.6299383283824326,,,,
20190114T160418Z,116,0.6258640237371936,,,,
20190114T170024Z,39,0.6385582054326451,1.2960297887563117,87911296122.6545,0.0777803454993109,23616824311.51251
20190114T173529Z,39,0.6538477902268687,1.330546951284882,99042233812.92578,0.07770826016896416,26582422734.643738
20190114T181147Z,39,0.7701765355215945,1.3032130711342598,90119672893.74734,0.07903762739908964,24601435515.443428
20190114T185206Z,116,0.6605453158598048,,,,
20190114T190005Z,39,0.8118834677303758,1.3392141907062447,102051944939.84401,0.07848933975138937,27665524589.112415
20190114T210340Z,39,0.6831473540158889,1.3107538015342861,92497650666.62434,0.07928662288925652,25330138830.24858
20190114T213250Z,39,0.7211864755341031,1.3116849369676915,92795604544.66292,0.07889521129854864,25286283155.303856
20190114T220836Z,39,0.686862712979031,1.314842423712344,93813132047.02052,0.07885751934616074,25551340796.11637
