event_id,group,similarity,Mw,M0,dMw,dM0
20181231T001250Z,39,0.7911545324282176,1.3663938257305226,112096160792.21312,0.07371930332292592,28541638990.76734
20181231T005109Z,39,0.712441370992443,1.343328606291469,103512526644.01636,0.07299320373058647,26096501086.828133
20181231T013524Z,39,0.6423239322505042,1.2186404229092718,67291565860.9631,0.0746086084542311,17340296614.83632
20181231T025016Z,116,0.7311203654880916,,,,
20181231T025533Z,39,0.6993083358315912,1.4316005718250553,140410911205.25485,0.07364337137745985,35714244516.833336
20181231T032737Z,54,0.6389151030329191,0.9227542922106347,24217618769.990406,0.11182985378380186,9353973670.714989
20181231T033640Z,39,0.801626416818773,1.4222951454479613,135969881223.7053,0.07264703132750193,34116740941.192963
20181231T041736Z,117,0.6016587600117462,,,,
20181231T043621Z,39,0.7228952769816409,1.2311203447536432,70255530441.92465,0.07350380524105307,17835992771.81412
20181231T052617Z,39,0.858677725350471,1.393728968317193,123195105124.98032,0.07322829530639093,31158699618.489395
20181231T062019Z,39,0.8307715559577873,1.3307742845239767,99120030450.28336,0.07332621043245353,25103114984.3891
20181231T072728Z,39,0.6936154625725464,1.2345708404864775,71097816091.43953,0.0800899102703563,19667131227.044437
20181231T080831Z,39,0.8495187481052424,1.3708368675565596,113829624009.48277,0.07236506414590989,28450584982.28647
20181231T094316Z,116,0.7106849540832789,,,,
20181231T095133Z,39,0.6549778050005269,1.2089179142200006,65069410364.21331,0.07553111217077864,16974996705.809017
20181231T102408Z,39,0.7608129499704953,1.3016218315241375,89625738517.95808,0.0759758665133769,23518810724.793438
20181231T105846Z,39,0.7351274912012414,1.2487249851510338,74659912692.68723,0.07325330602571964,18889551883.194138
20181231T113514Z,39,0.746654389455832,1.2776880881704553,82514853369.36617,0.07434446933502765,21187891770.30025
20181231T120032Z,39,0.880894347110894,1.2966309548739012,88094020747.44197,0.07350179808184135,22364095774.89801
20181231T141820Z,39,0.7125161724423897,1.2680943880029343,79825487962.66446,0.07411167146395925,20433141283.81144
20181231T150336Z,39,0.715704352597438,1.3580373459623383,108907056172.59297,0.0738962230623134,27796185945.26368
20181231T154253Z,39,0.6038147891071207,1.2557721512108522,76499434860.65308,0.07499651324203273,19815555292.317997
20181231T163023Z,116,0.61049256339616,,,,
20181231T174653Z,33,0.8879648333142844,1.6126258933606694,262384901117.84305,0.06955762884407479,63036277203.87416
20181231T183540Z,39,0.6914333263982395,1.3126113726631896,93093007065.45465,0.07474295451569343,24032240850.710796
20181231T185838Z,44,0.8367627312603679,1.4451442449355536,147135126644.69995,0.06396589985855969,32506621090.553074
20181231T192958Z,39,0.726961617238933,1.3591702440335478,109334032458.06303,0.07228378868881297,27296264728.232338
20181231T213405Z,117,0.6993913389552917,,,,
20181231T220117Z,44,0.8889485314472844,1.4737187593859398,162397051202.33163,0.06355673952695395,35648946210.34344
20181231T220602Z,39,0.6685257629316284,1.2126939645645267,65923604746.147095,0.07398063059240764,16844802501.305103
20181231T222929Z,39,0.7328235766374197,1.1926470208712008,61513513180.76743,0.07424030573378004,15773106321.610243
20181231T231759Z,39,0.8513469472985209,1.293177588035733,87049520268.1986,0.07444850245298619,22383567003.25967
20181231T232141Z,33,0.9774902464600927,1.5650257704707906,222606917405.79572,0.06945741946132024,53402826934.916855
