,event_id,group,similarity
0,20190118T000207Z,31,0.769982528798059
1,20190118T010239Z,43,0.8676269195389033
2,20190118T022721Z,43,0.956654465401304
3,20190118T040852Z,43,0.9414938762739732
4,20190118T050639Z,116,0.601587864330419
5,20190118T053751Z,116,0.6397758855094361
6,20190118T065754Z,43,0.893999893797838
7,20190118T072223Z,117,0.7524044479830244
8,20190118T084334Z,43,0.9449158742986931
9,20190118T100505Z,116,0.6359526649079149
10,20190118T131707Z,117,0.6107862970537353
11,20190118T132453Z,116,0.763776067049336
12,20190118T144345Z,116,0.8420059117000536
13,20190118T161352Z,117,0.750897968450639
14,20190118T165102Z,116,0.7350013705250852
15,20190118T172828Z,116,0.7559196849153572
16,20190118T191141Z,39,0.6801775350149036
17,20190118T201107Z,39,0.6964979786557025
18,20190118T201845Z,116,0.7234812546445993
19,20190118T204312Z,43,0.965366252234482
20,20190118T210821Z,39,0.7610138553329868
21,20190118T220252Z,39,0.696345529300221
22,20190118T224106Z,117,0.8761789803308435
23,20190118T230023Z,39,0.676477720428844
24,20190118T234340Z,117,0.6123870155660514
25,20190118T235527Z,43,0.9718211423914282
