,event_id,group,similarity
0,20190124T000729Z,44,0.5237764019795202
1,20190124T000740Z,31,0.7721974459576655
2,20190124T003459Z,43,0.6303018538844892
3,20190124T004818Z,31,0.8279299854974844
4,20190124T014042Z,31,0.8707407840888151
5,20190124T030820Z,116,0.6477639785840731
6,20190124T031958Z,31,0.9035299526515913
7,20190124T034456Z,44,0.5265693921081782
8,20190124T040051Z,116,0.5781734197923465
9,20190124T042609Z,31,0.8874484267240773
10,20190124T051318Z,116,0.7252052720437708
11,20190124T051722Z,31,0.9182346378417827
12,20190124T061602Z,31,0.9117169435798534
13,20190124T064449Z,116,0.7465154056220628
14,20190124T065846Z,31,0.8943647981735258
15,20190124T072050Z,31,0.9262793527884282
16,20190124T074619Z,43,0.8347683191304771
17,20190124T075039Z,116,0.7049489029516642
18,20190124T081242Z,31,0.9308893155073672
19,20190124T083527Z,39,0.7816905091006265
20,20190124T085127Z,43,0.9027815074094422
21,20190124T090253Z,31,0.9517040453353126
22,20190124T090727Z,117,0.5499857534669731
23,20190124T091305Z,117,0.5578848568949262
24,20190124T091441Z,39,0.7810816605255771
25,20190124T094800Z,43,0.8752980824190969
26,20190124T095344Z,31,0.9532502622322166
27,20190124T100411Z,44,0.5417674135752296
28,20190124T101202Z,116,0.5105658417950829
29,20190124T101959Z,34,0.5359667110747625
30,20190124T103728Z,39,0.6168275098545115
31,20190124T104930Z,31,0.9629167132605012
32,20190124T105617Z,117,0.563333194090185
33,20190124T110420Z,39,0.5377859212522078
34,20190124T113014Z,31,0.9284667338735788
35,20190124T122553Z,43,0.8591955180420897
36,20190124T124041Z,31,0.9458891500586429
37,20190124T125444Z,116,0.5692309868699237
38,20190124T130827Z,116,0.5270273471472553
39,20190124T134626Z,117,0.5485498926277046
40,20190124T135947Z,44,0.508388455234872
41,20190124T140628Z,116,0.5433586109620763
42,20190124T141921Z,116,0.6119162231202008
43,20190124T142021Z,31,0.93930045576562
44,20190124T144131Z,31,0.5415309989362506
45,20190124T150215Z,39,0.6306487639558672
46,20190124T150827Z,34,0.5417552894470531
47,20190124T152414Z,117,0.5386498321377803
48,20190124T152542Z,44,0.5760568329835934
49,20190124T153350Z,44,0.5336016240329466
50,20190124T153650Z,31,0.9657215585186656
51,20190124T154846Z,43,0.9158696413289045
52,20190124T155600Z,39,0.5816099338556926
53,20190124T155629Z,116,0.5483822741074194
54,20190124T160715Z,34,0.5363498425467491
55,20190124T163326Z,44,0.5890345320799091
56,20190124T163939Z,39,0.5936492676183818
57,20190124T171325Z,116,0.6215960839315686
58,20190124T171548Z,39,0.6422428298431158
59,20190124T173257Z,31,0.965193930095874
60,20190124T174428Z,116,0.7696966816679984
61,20190124T180650Z,43,0.920236317356744
62,20190124T181039Z,31,0.9460085678273361
63,20190124T184629Z,44,0.5333635518918851
64,20190124T185037Z,116,0.8878736182751564
65,20190124T185154Z,31,0.9393646339105441
66,20190124T190114Z,117,0.5044479896998268
67,20190124T201341Z,116,0.8913567376599115
68,20190124T202100Z,117,0.573158149959591
69,20190124T203842Z,31,0.9782267967681274
70,20190124T210110Z,31,0.9508456669525827
71,20190124T210337Z,116,0.65977031413804
72,20190124T213252Z,44,0.5321262753002725
73,20190124T213306Z,44,0.5346251069193696
74,20190124T214758Z,44,0.5949210651099087
75,20190124T223339Z,116,0.7682934113837081
76,20190124T225222Z,43,0.8455787259930501
77,20190124T230413Z,117,0.5057932569396466
78,20190124T231202Z,44,0.5615954348879735
79,20190124T231801Z,44,0.537675605012594
