,event_id,group,similarity
0,20181230T000403Z,54,0.5922623417337702
1,20181230T000502Z,39,0.5502970599543382
2,20181230T004336Z,39,0.7589487876455365
3,20181230T005853Z,33,0.5299457235091248
4,20181230T011812Z,39,0.7678079585416057
5,20181230T021513Z,54,0.6127945752631245
6,20181230T022332Z,39,0.9180096923184861
7,20181230T023223Z,39,0.743244730596187
8,20181230T031220Z,39,0.8498221324342137
9,20181230T041925Z,39,0.7374168209809996
10,20181230T045305Z,39,0.9079240343741491
11,20181230T051645Z,54,0.6604402216942636
12,20181230T054647Z,54,0.5545611059317351
13,20181230T060639Z,39,0.7966385441633815
14,20181230T063200Z,39,0.8855850621839384
15,20181230T065757Z,54,0.5229514808654974
16,20181230T070156Z,54,0.5009759419015559
17,20181230T071307Z,39,0.7589084284064557
18,20181230T073152Z,44,0.5640436693903856
19,20181230T073726Z,39,0.845355659978127
20,20181230T073900Z,44,0.5045611997101034
21,20181230T080510Z,44,0.5683441308782496
22,20181230T082653Z,39,0.7643587620663714
23,20181230T091044Z,54,0.638097594382408
24,20181230T092224Z,33,0.5148773341883657
25,20181230T093400Z,44,0.5750578647667222
26,20181230T093544Z,39,0.6287379805016323
27,20181230T094500Z,54,0.5414759684273527
28,20181230T095040Z,44,0.5015177991095635
29,20181230T100539Z,39,0.8898094613417528
30,20181230T105133Z,39,0.6955565475752262
31,20181230T112125Z,54,0.5063750380977649
32,20181230T112553Z,44,0.5019052356931911
33,20181230T114542Z,39,0.7585903949117291
34,20181230T114940Z,54,0.5909531854374854
35,20181230T120830Z,39,0.8745779925435402
36,20181230T123000Z,54,0.6713204737447686
37,20181230T124836Z,39,0.5657100983964105
38,20181230T125326Z,44,0.5126459453077601
39,20181230T125758Z,54,0.5382581538425206
40,20181230T130614Z,44,0.5537221208056494
41,20181230T133022Z,54,0.521728534609677
42,20181230T134925Z,39,0.8752321020284085
43,20181230T135528Z,54,0.5690878440658205
44,20181230T140229Z,54,0.5923079807728729
45,20181230T140937Z,39,0.5177744293014087
46,20181230T142712Z,33,0.960778059655181
47,20181230T143722Z,54,0.5170503365978332
48,20181230T144224Z,39,0.8347063418737174
49,20181230T152327Z,39,0.9076766901569878
50,20181230T160837Z,39,0.827997228531678
51,20181230T161802Z,39,0.6766929825684403
52,20181230T161824Z,54,0.5528236756902087
53,20181230T171027Z,44,0.5048290366832351
54,20181230T173558Z,39,0.9018730591271333
55,20181230T183250Z,44,0.5091397010917069
56,20181230T183834Z,44,0.5180760300432329
57,20181230T191322Z,54,0.5426093908281352
58,20181230T191636Z,39,0.8631255328630417
59,20181230T194728Z,39,0.8774134383574814
60,20181230T202630Z,39,0.9071305893017396
61,20181230T203306Z,32,0.5966154885412036
62,20181230T205936Z,39,0.8290670474889482
63,20181230T212057Z,39,0.6168398273248944
64,20181230T212709Z,54,0.5246040275818713
65,20181230T215331Z,39,0.8388302982892479
66,20181230T220710Z,54,0.5025901020842213
67,20181230T221714Z,39,0.8950299639562252
68,20181230T234604Z,39,0.6428375793997839
