,event_id,stations,ref_time,ref_duration,group
0,20190119T004121Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T00:41:21.670000Z,26.955759,39
1,20190119T013138Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T01:31:38.454000Z,20.233758,117
2,20190119T013341Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T01:33:41.560000Z,26.955759,39
3,20190119T013629Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T01:36:29.100000Z,17.745758,116
4,20190119T021925Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T02:19:25.054000Z,17.745758,116
5,20190119T024540Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T02:45:40.772000Z,26.611759,44
6,20190119T025633Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T02:56:33.084000Z,26.955759,39
7,20190119T030013Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T03:00:13.544000Z,17.745758,116
8,20190119T031318Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T03:13:18.810000Z,20.233758,117
9,20190119T032747Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T03:27:47.212000Z,26.955759,39
10,20190119T040409Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T04:04:09.074000Z,20.233758,117
11,20190119T043918Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T04:39:18.820000Z,20.233758,117
12,20190119T045207Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T04:52:07.724000Z,26.955759,39
13,20190119T051713Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T05:17:13.272000Z,30.595758,31
14,20190119T052114Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T05:21:14.796000Z,20.233758,117
15,20190119T052245Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T05:22:45.676000Z,25.371758,54
16,20190119T054141Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T05:41:41.344000Z,17.745758,116
17,20190119T054437Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T05:44:37.876000Z,30.595758,31
18,20190119T055549Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T05:55:49.070000Z,28.945758,34
19,20190119T060059Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T06:00:59.212000Z,26.733758,43
20,20190119T062919Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T06:29:19.858000Z,26.955759,39
21,20190119T072035Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T07:20:35.394000Z,26.955759,39
22,20190119T072938Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T07:29:38.552000Z,20.233758,117
23,20190119T074004Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T07:40:04.976000Z,26.611759,44
24,20190119T075133Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T07:51:33.170000Z,17.745758,116
25,20190119T080750Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T08:07:50.174000Z,26.733758,43
26,20190119T081513Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T08:15:13.802000Z,26.955759,39
27,20190119T085212Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T08:52:12.332000Z,17.745758,116
28,20190119T092346Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T09:23:46.190000Z,26.955759,39
29,20190119T093258Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T09:32:58.332000Z,17.745758,116
30,20190119T093914Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T09:39:14.974000Z,28.945758,34
31,20190119T095134Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T09:51:34.714000Z,28.945758,34
32,20190119T095641Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T09:56:41.650000Z,26.955759,39
33,20190119T101936Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T10:19:36.108000Z,30.595758,31
34,20190119T102054Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T10:20:54.380000Z,20.233758,117
35,20190119T103611Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T10:36:11.028000Z,17.745758,116
36,20190119T105317Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T10:53:17.222000Z,20.233758,117
37,20190119T110203Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T11:02:03.856000Z,26.955759,39
38,20190119T120058Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T12:00:58.390000Z,17.745758,116
39,20190119T124352Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T12:43:52.078000Z,26.611759,44
40,20190119T132322Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T13:23:22.712000Z,30.595758,31
41,20190119T132854Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T13:28:54.174000Z,20.233758,117
42,20190119T132940Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T13:29:40.976000Z,20.233758,117
43,20190119T140648Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T14:06:48.328000Z,26.611759,44
44,20190119T141821Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T14:18:21.882000Z,26.955759,39
45,20190119T151824Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T15:18:24.016000Z,17.745758,116
46,20190119T151927Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T15:19:27.344000Z,26.955759,39
47,20190119T152521Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T15:25:21.166000Z,20.233758,117
48,20190119T155809Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T15:58:09.132000Z,26.611759,44
49,20190119T162105Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T16:21:05.822000Z,28.945758,34
50,20190119T165536Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T16:55:36.056000Z,20.233758,117
51,20190119T171136Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T17:11:36.734000Z,26.955759,39
52,20190119T171943Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T17:19:43.982000Z,20.233758,117
53,20190119T181733Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T18:17:33.646000Z,20.233758,117
54,20190119T182051Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T18:20:51.830000Z,26.955759,39
55,20190119T183708Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T18:37:08.412000Z,28.945758,34
56,20190119T185411Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T18:54:11.076000Z,17.745758,116
57,20190119T190317Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T19:03:17.360000Z,26.955759,39
58,20190119T192537Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T19:25:37.174000Z,26.955759,39
59,20190119T194635Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T19:46:35.780000Z,25.371758,54
60,20190119T200128Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T20:01:28.004000Z,30.595758,31
61,20190119T200155Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T20:01:55.058000Z,17.745758,116
62,20190119T203012Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-19T20:30:12.894000Z,26.733758,43
63,20190119T203257Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T20:32:57.918000Z,26.955759,39
64,20190119T214100Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T21:41:00.888000Z,26.955759,39
65,20190119T214712Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T21:47:12.332000Z,17.745758,116
66,20190119T220259Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T22:02:59.668000Z,26.611759,44
67,20190119T221154Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T22:11:54.914000Z,20.233758,117
68,20190119T224735Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T22:47:35.508000Z,17.745758,116
69,20190119T225042Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T22:50:42.658000Z,26.955759,39
70,20190119T230325Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T23:03:25.900000Z,20.233758,117
71,20190119T235143Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",2019-01-19T23:51:43.186000Z,20.233758,117
72,20190119T235956Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-19T23:59:56.922000Z,26.611759,44
