event_id,amplitude,med_freq,duration,energy,mean_freq
20190121T000159Z,745.6443806566238,4.57763671875,6.374,3092.1739934263333,5.934261708386214
20190121T000425Z,425.65617060645394,4.7607421875,0.334,969.4529507056197,10.088569781974526
20190121T000703Z,1279.2485812624777,1.28173828125,13.992,7781.408900300899,2.393461290967669
20190121T001500Z,1585.1490003057104,5.06591796875,13.534,11315.178416101851,7.049238249300176
20190121T001518Z,2467.1821438176366,3.23486328125,14.26,23418.20818099861,4.879927306303371
20190121T002305Z,3536.7816003297266,1.800537109375,16.894,55702.707382340224,2.0250588744770432
20190121T002746Z,966.630658025124,4.69970703125,6.574,5365.556636044994,5.955602206381737
20190121T003447Z,1635.5773381639804,1.373291015625,18.834,11432.173626644997,2.5034939023246356
20190121T003546Z,541.6974054080655,4.45556640625,2.436,1589.8459188902225,7.525921957313833
20190121T003657Z,474.58201086819963,3.90625,1.126,1109.626380285296,8.554500729866866
20190121T003932Z,478.16975486486297,4.69970703125,3.108,1266.4233306754923,8.568650935919432
20190121T004105Z,265.63432511215285,60.9130859375,0.098,378.44364268642084,51.7512056293548
20190121T004317Z,287.64049634180316,55.908203125,0.084,376.56433154668656,47.878139572408244
20190121T004530Z,2147.9992802519123,1.03759765625,29.242,18202.649682396688,1.3348997558360036
20190121T005130Z,881.0624032247234,1.708984375,4.19,3333.0549503030657,2.2835409011880152
20190121T005236Z,253.82790668790074,57.861328125,0.092,329.6770234933144,48.167374534052286
20190121T005510Z,230.24188813231598,50.4150390625,0.138,299.66952156113666,45.107437660319405
20190121T005516Z,857.5535476342508,4.45556640625,7.514,3718.6163232710205,5.6055777153442605
20190121T005818Z,274.1080652101621,57.6171875,0.11,397.76171588017024,48.44339889857548
20190121T005911Z,245.2585818259889,41.6259765625,0.138,286.22889570864174,39.14943335361381
20190121T010010Z,299.05246689982187,57.373046875,0.096,405.95898263992774,47.775065339426284
20190121T010105Z,246.87664733945593,56.2744140625,0.084,341.6115306331308,47.82345486146557
20190121T010212Z,981.0319676457374,1.89208984375,9.676,4363.593681264601,6.628195699607434
20190121T010352Z,252.90088604545443,58.9599609375,0.144,294.0827290703724,49.95702240538623
20190121T010420Z,2936.171670755098,1.0986328125,21.734,36333.90456485479,1.6026871019390605
20190121T010601Z,265.12774513957476,57.2509765625,0.096,394.2136535782458,48.563590524172746
