,event_id,group
0,20190101T000147Z,0
1,20190101T000222Z,0
2,20190101T000543Z,0
3,20190101T000816Z,0
4,20190101T001153Z,0
5,20190101T001257Z,0
6,20190101T001513Z,0
7,20190101T001903Z,0
8,20190101T002015Z,0
9,20190101T002052Z,0
10,20190101T002613Z,0
11,20190101T002840Z,0
12,20190101T003103Z,0
13,20190101T003701Z,0
14,20190101T003713Z,0
15,20190101T003743Z,0
16,20190101T003856Z,0
17,20190101T004132Z,0
18,20190101T004411Z,0
19,20190101T004525Z,0
20,20190101T005054Z,0
21,20190101T005300Z,0
22,20190101T005409Z,0
23,20190101T005603Z,0
24,20190101T005707Z,0
25,20190101T010057Z,0
26,20190101T010231Z,0
27,20190101T010652Z,0
28,20190101T010916Z,0
29,20190101T010945Z,0
30,20190101T011533Z,0
31,20190101T011620Z,0
32,20190101T011642Z,0
33,20190101T011847Z,0
34,20190101T012132Z,0
35,20190101T012446Z,0
36,20190101T012715Z,0
37,20190101T012925Z,0
38,20190101T013221Z,0
39,20190101T013350Z,0
40,20190101T013429Z,0
41,20190101T013637Z,0
42,20190101T014130Z,0
43,20190101T014205Z,0
44,20190101T014224Z,0
45,20190101T014547Z,0
46,20190101T014810Z,0
47,20190101T015336Z,0
48,20190101T015512Z,0
49,20190101T015716Z,0
50,20190101T020046Z,0
51,20190101T020121Z,0
52,20190101T020248Z,0
53,20190101T020320Z,0
54,20190101T020701Z,0
55,20190101T020816Z,0
56,20190101T020938Z,0
57,20190101T021007Z,0
58,20190101T021241Z,0
59,20190101T021705Z,0
60,20190101T021724Z,0
61,20190101T022021Z,0
62,20190101T022210Z,0
63,20190101T022224Z,0
64,20190101T022326Z,0
65,20190101T022802Z,0
66,20190101T022836Z,0
67,20190101T023122Z,0
68,20190101T023430Z,0
69,20190101T023638Z,0
70,20190101T023832Z,0
71,20190101T024252Z,0
72,20190101T024306Z,0
73,20190101T024639Z,0
74,20190101T024952Z,0
75,20190101T025410Z,0
76,20190101T025601Z,0
77,20190101T025817Z,0
78,20190101T030021Z,0
79,20190101T030257Z,0
80,20190101T030511Z,0
81,20190101T030913Z,0
82,20190101T031511Z,0
83,20190101T031556Z,0
84,20190101T032217Z,0
85,20190101T032302Z,0
86,20190101T032702Z,0
87,20190101T032722Z,0
88,20190101T032823Z,0
89,20190101T033049Z,0
90,20190101T033424Z,0
91,20190101T033955Z,0
92,20190101T034502Z,0
93,20190101T034627Z,0
94,20190101T034804Z,0
95,20190101T035133Z,0
96,20190101T035202Z,0
97,20190101T035543Z,0
98,20190101T035754Z,0
99,20190101T035844Z,0
100,20190101T040309Z,0
101,20190101T040404Z,0
102,20190101T040605Z,0
103,20190101T040654Z,0
104,20190101T040757Z,0
105,20190101T040942Z,0
106,20190101T041322Z,0
107,20190101T041634Z,0
108,20190101T041818Z,0
109,20190101T041937Z,0
110,20190101T042055Z,0
111,20190101T042802Z,0
112,20190101T042914Z,0
113,20190101T043017Z,0
114,20190101T043135Z,0
115,20190101T043221Z,0
116,20190101T043312Z,0
117,20190101T043405Z,0
118,20190101T043421Z,0
119,20190101T043850Z,0
120,20190101T044142Z,0
121,20190101T044509Z,0
122,20190101T044944Z,0
123,20190101T045342Z,0
124,20190101T045558Z,0
125,20190101T045743Z,0
126,20190101T045854Z,0
127,20190101T045941Z,0
128,20190101T050409Z,0
129,20190101T050536Z,0
130,20190101T051036Z,0
131,20190101T051045Z,0
132,20190101T051504Z,0
133,20190101T051600Z,0
134,20190101T051713Z,0
135,20190101T051847Z,0
136,20190101T052259Z,0
137,20190101T052504Z,0
138,20190101T052717Z,0
139,20190101T053108Z,0
140,20190101T053145Z,0
141,20190101T053412Z,0
142,20190101T053442Z,0
143,20190101T053544Z,0
144,20190101T054019Z,0
145,20190101T054430Z,0
146,20190101T054451Z,0
147,20190101T054644Z,0
148,20190101T054837Z,0
149,20190101T055235Z,0
150,20190101T055318Z,0
151,20190101T055644Z,0
152,20190101T055721Z,0
153,20190101T060019Z,0
154,20190101T060316Z,0
155,20190101T060442Z,0
156,20190101T060647Z,0
157,20190101T060730Z,0
158,20190101T060829Z,0
159,20190101T061213Z,0
160,20190101T061239Z,0
161,20190101T061656Z,0
162,20190101T062055Z,0
163,20190101T062209Z,0
164,20190101T062613Z,0
165,20190101T062752Z,0
166,20190101T063332Z,0
167,20190101T063424Z,0
168,20190101T063721Z,0
169,20190101T063955Z,0
170,20190101T064910Z,0
171,20190101T065118Z,0
172,20190101T065154Z,0
173,20190101T065304Z,0
174,20190101T065406Z,0
175,20190101T065634Z,0
176,20190101T065744Z,0
177,20190101T065836Z,0
178,20190101T065957Z,0
179,20190101T070021Z,0
180,20190101T070207Z,0
181,20190101T070444Z,0
182,20190101T070715Z,0
183,20190101T071106Z,0
184,20190101T071121Z,0
185,20190101T071233Z,0
186,20190101T071516Z,0
187,20190101T071821Z,0
188,20190101T072324Z,0
189,20190101T072728Z,0
190,20190101T073109Z,0
191,20190101T073331Z,0
192,20190101T073442Z,0
193,20190101T073548Z,0
194,20190101T074037Z,0
195,20190101T074052Z,0
196,20190101T074516Z,0
197,20190101T074710Z,0
198,20190101T075045Z,0
199,20190101T075111Z,0
200,20190101T075253Z,0
201,20190101T075831Z,0
202,20190101T075901Z,0
203,20190101T075931Z,0
204,20190101T075950Z,0
205,20190101T080336Z,0
206,20190101T080500Z,0
207,20190101T080852Z,0
208,20190101T080905Z,0
209,20190101T081002Z,0
210,20190101T081357Z,0
211,20190101T081654Z,0
212,20190101T081915Z,0
213,20190101T082007Z,0
214,20190101T082336Z,0
215,20190101T082559Z,0
216,20190101T082752Z,0
217,20190101T083123Z,0
218,20190101T083406Z,0
219,20190101T083629Z,0
220,20190101T084122Z,0
221,20190101T084420Z,0
222,20190101T084559Z,0
223,20190101T084647Z,0
224,20190101T085056Z,0
225,20190101T085557Z,0
226,20190101T085641Z,0
227,20190101T085855Z,0
228,20190101T090152Z,0
