,event_id,group
0,20190104T000031Z,0
1,20190104T000238Z,0
2,20190104T000437Z,0
3,20190104T000647Z,0
4,20190104T000716Z,0
5,20190104T001133Z,0
6,20190104T001158Z,0
7,20190104T001243Z,0
8,20190104T001544Z,0
9,20190104T001849Z,0
10,20190104T002112Z,0
11,20190104T002430Z,0
12,20190104T003018Z,0
13,20190104T003554Z,0
14,20190104T004718Z,0
15,20190104T004733Z,0
16,20190104T005656Z,0
17,20190104T005952Z,0
18,20190104T012209Z,0
19,20190104T012901Z,0
20,20190104T012923Z,0
21,20190104T013259Z,0
22,20190104T014832Z,0
23,20190104T015047Z,0
24,20190104T020601Z,0
25,20190104T022251Z,0
26,20190104T022733Z,0
27,20190104T023334Z,0
28,20190104T025158Z,0
29,20190104T025427Z,0
30,20190104T025849Z,0
31,20190104T030958Z,0
32,20190104T031952Z,0
33,20190104T033125Z,0
34,20190104T033838Z,0
35,20190104T034221Z,0
36,20190104T034805Z,0
37,20190104T035218Z,0
38,20190104T035957Z,0
39,20190104T040927Z,0
40,20190104T041300Z,0
41,20190104T041528Z,0
42,20190104T041916Z,0
43,20190104T042220Z,0
44,20190104T042816Z,0
45,20190104T043147Z,0
46,20190104T043229Z,0
47,20190104T044250Z,0
48,20190104T045155Z,0
49,20190104T045448Z,0
50,20190104T045647Z,0
51,20190104T051207Z,0
52,20190104T051845Z,0
53,20190104T052642Z,0
54,20190104T052828Z,0
55,20190104T053019Z,0
56,20190104T053040Z,0
57,20190104T053639Z,0
58,20190104T054401Z,0
59,20190104T060022Z,0
60,20190104T061008Z,0
61,20190104T061342Z,0
62,20190104T061811Z,0
63,20190104T061833Z,0
64,20190104T063303Z,0
65,20190104T065359Z,0
66,20190104T071002Z,0
67,20190104T073038Z,0
68,20190104T073215Z,0
69,20190104T074039Z,0
70,20190104T075140Z,0
71,20190104T081124Z,0
72,20190104T082144Z,0
73,20190104T084642Z,0
74,20190104T085030Z,0
75,20190104T085056Z,0
76,20190104T085729Z,0
77,20190104T090113Z,0
78,20190104T091130Z,0
79,20190104T091559Z,0
80,20190104T093108Z,0
81,20190104T095053Z,0
82,20190104T101251Z,0
83,20190104T101406Z,0
84,20190104T102333Z,0
85,20190104T102633Z,0
86,20190104T102910Z,0
87,20190104T104302Z,0
88,20190104T104424Z,0
89,20190104T105236Z,0
90,20190104T105707Z,0
91,20190104T110108Z,0
92,20190104T110421Z,0
93,20190104T110505Z,0
94,20190104T110943Z,0
95,20190104T111120Z,0
96,20190104T111702Z,0
97,20190104T112058Z,0
98,20190104T113338Z,0
99,20190104T113607Z,0
100,20190104T114305Z,0
101,20190104T114702Z,0
102,20190104T115838Z,0
103,20190104T122212Z,0
104,20190104T122441Z,0
105,20190104T122621Z,0
106,20190104T123232Z,0
107,20190104T123451Z,0
108,20190104T124036Z,0
109,20190104T124315Z,0
110,20190104T124950Z,0
111,20190104T125934Z,0
112,20190104T130042Z,0
113,20190104T130242Z,0
114,20190104T130546Z,0
115,20190104T131236Z,0
116,20190104T131919Z,0
117,20190104T132948Z,0
118,20190104T135018Z,0
119,20190104T135556Z,0
120,20190104T135901Z,0
121,20190104T140109Z,0
122,20190104T140813Z,0
123,20190104T141828Z,0
124,20190104T141926Z,0
125,20190104T142150Z,0
126,20190104T142641Z,0
127,20190104T142856Z,0
128,20190104T144305Z,0
129,20190104T145155Z,0
130,20190104T150103Z,0
131,20190104T150322Z,0
132,20190104T150844Z,0
133,20190104T151111Z,0
134,20190104T151336Z,0
135,20190104T151903Z,0
136,20190104T152447Z,0
137,20190104T162442Z,0
138,20190104T164606Z,0
139,20190104T170927Z,0
140,20190104T171430Z,0
141,20190104T172824Z,0
142,20190104T174612Z,0
143,20190104T175401Z,0
144,20190104T175740Z,0
145,20190104T180054Z,0
146,20190104T181157Z,0
147,20190104T181303Z,0
148,20190104T182531Z,0
149,20190104T182558Z,0
150,20190104T182627Z,0
151,20190104T183746Z,0
152,20190104T184656Z,0
153,20190104T185320Z,0
154,20190104T190204Z,0
155,20190104T190416Z,0
156,20190104T191206Z,0
157,20190104T191247Z,0
158,20190104T191957Z,0
159,20190104T192119Z,0
160,20190104T192413Z,0
161,20190104T192439Z,0
162,20190104T192957Z,0
163,20190104T194215Z,0
164,20190104T194630Z,0
165,20190104T195735Z,0
166,20190104T201745Z,0
167,20190104T201942Z,0
168,20190104T202013Z,0
169,20190104T203144Z,0
170,20190104T203651Z,0
171,20190104T203909Z,0
172,20190104T204638Z,0
173,20190104T204810Z,0
174,20190104T204932Z,0
175,20190104T205427Z,0
176,20190104T211355Z,0
177,20190104T211901Z,0
178,20190104T212106Z,0
179,20190104T212605Z,0
180,20190104T213129Z,0
181,20190104T213408Z,0
182,20190104T215836Z,0
183,20190104T221652Z,0
184,20190104T222821Z,0
185,20190104T223641Z,0
186,20190104T224340Z,0
187,20190104T225135Z,0
188,20190104T225601Z,0
189,20190104T225718Z,0
190,20190104T225747Z,0
191,20190104T230658Z,0
192,20190104T231613Z,0
193,20190104T232452Z,0
194,20190104T232716Z,0
195,20190104T233123Z,0
196,20190104T234155Z,0
197,20190104T235126Z,0
