,event_id,group,similarity,amplitude_ratio
0,20190112T092510Z,1057,0.6644942965366489,2.8626411154752542
1,20190112T093300Z,699,0.6465528271612367,3.601315044093855
2,20190112T095836Z,699,0.644781662396724,3.567276236646386
3,20190112T100626Z,1689,0.609811940236021,1.5257225108576535
4,20190112T101930Z,1222,0.5106301111389328,1.3239508060880234
5,20190112T110815Z,1689,0.5064433883554803,1.0476127142021894
6,20190112T113458Z,1057,0.7472694971643045,1.5189240556246264
7,20190112T121824Z,1689,0.5913412447811539,1.1239432563300098
8,20190112T123910Z,1057,0.6317124816408677,1.061710793301198
9,20190112T125016Z,1791,0.5992695645207865,1.9531386785686378
10,20190112T131942Z,1801,0.5139668301591446,3.145395698167149
11,20190112T141409Z,1689,0.7629832738644775,1.1045863294584395
12,20190112T142857Z,1622,0.523067151760178,2.0666626860775006
13,20190112T144959Z,1057,0.5006711848988163,1.0827398179360024
14,20190112T145311Z,699,0.7424657019713561,2.794953242715014
15,20190112T150034Z,1689,0.8161014705095642,1.085406017170439
16,20190112T153157Z,699,0.667808223862205,2.393104502387557
17,20190112T155347Z,1689,0.5086996378219171,1.2572241002688747
18,20190112T164231Z,1689,0.6390905552925895,1.5326471041192167
19,20190112T172508Z,699,0.5464614954894863,2.9680561459334784
20,20190112T180015Z,699,0.560310724085711,2.7401546996157116
21,20190112T183740Z,1057,0.5738965947164026,2.0226263758433163
22,20190112T190842Z,1222,0.5133587416956299,1.187875435784432
23,20190112T193730Z,699,0.5245077079298645,3.0882315066959793
24,20190112T202855Z,1689,0.5489964892736094,1.2849702885348087
25,20190112T203110Z,699,0.5435385291977946,2.5760160003087007
26,20190112T205120Z,1057,0.5396944980467926,1.5413211893675962
27,20190112T212309Z,699,0.539737606637094,1.8725558544817082
28,20190112T213755Z,1309,0.5124359118397376,7.032346235847954
29,20190112T213811Z,1689,0.5044045466383119,1.0634953396880567
30,20190112T214107Z,699,0.6169335543277686,2.446007332052855
31,20190112T223442Z,1622,0.5259250767487942,3.659722892663865
32,20190112T224206Z,1057,0.515956543669935,1.7934087070126346
33,20190112T224303Z,699,0.5453173459225518,2.678395430108635
34,20190112T230002Z,1689,0.6190176583242101,1.3003653080128783
35,20190112T233313Z,1222,0.5826997765802469,1.0480688093251544
36,20190112T233555Z,699,0.5112528761539492,2.2892820615606135
37,20190112T235334Z,1689,0.5371613408881368,1.7431619254781001
