,event_id,stations,ref_time,ref_duration,group
0,20190120T001106Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T00:11:06.470000Z,55.82,1057
1,20190120T001257Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T00:12:57.990000Z,37.91,1622
2,20190120T001646Z,['1J.TI3A.'],2019-01-20T00:16:46.830000Z,31.73,1309
3,20190120T002723Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T00:27:23.710000Z,38.97,1791
4,20190120T002741Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T00:27:41.530000Z,37.97,1801
5,20190120T003126Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T00:31:26.320000Z,47.52,699
6,20190120T003240Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T00:32:40.340000Z,47.52,699
7,20190120T003829Z,['1J.TI3A.'],2019-01-20T00:38:29.180000Z,31.73,1309
8,20190120T003934Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T00:39:34.950000Z,37.91,1622
9,20190120T003951Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T00:39:51.200000Z,53.39,1223
10,20190120T004102Z,['1J.TI3A.'],2019-01-20T00:41:02.800000Z,31.73,1309
11,20190120T004634Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T00:46:34.370000Z,37.91,1622
12,20190120T005152Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-20T00:51:52.960000Z,45.88,1689
13,20190120T005440Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T00:54:40.720000Z,53.39,1223
14,20190120T010216Z,['1J.TI3A.'],2019-01-20T01:02:16.840000Z,31.73,1309
15,20190120T010253Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-20T01:02:53.440000Z,45.88,1689
16,20190120T010425Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:04:25.220000Z,53.39,1223
17,20190120T010729Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:07:29.750000Z,37.97,1801
18,20190120T011037Z,['1J.TI3A.'],2019-01-20T01:10:37.140000Z,31.73,1309
19,20190120T011220Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T01:12:20.590000Z,37.91,1622
20,20190120T011355Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:13:55.490000Z,53.39,1223
21,20190120T011721Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:17:21.590000Z,53.39,1223
22,20190120T011814Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T01:18:14.600000Z,37.91,1622
23,20190120T011938Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:19:38.600000Z,47.52,699
24,20190120T012245Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:22:45.190000Z,47.52,699
25,20190120T012554Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:25:54.360000Z,37.97,1801
26,20190120T013010Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T01:30:10.330000Z,55.82,1057
27,20190120T013054Z,['1J.TI3A.'],2019-01-20T01:30:54.190000Z,31.73,1309
28,20190120T014509Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:45:09.320000Z,37.97,1801
29,20190120T014528Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",2019-01-20T01:45:28.990000Z,75.43,647
30,20190120T014547Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T01:45:47.980000Z,37.91,1622
31,20190120T014606Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:46:06.900000Z,38.97,1791
32,20190120T014626Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:46:26.770000Z,37.97,1801
33,20190120T014641Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:46:41.430000Z,37.97,1801
34,20190120T014809Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:48:09.600000Z,37.97,1801
35,20190120T014824Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:48:24.220000Z,53.39,1223
36,20190120T014842Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:48:42.850000Z,47.52,699
37,20190120T015011Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T01:50:11.350000Z,37.91,1622
38,20190120T015032Z,['1J.TI3A.'],2019-01-20T01:50:32.060000Z,31.73,1309
39,20190120T015111Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:51:11.620000Z,37.97,1801
40,20190120T015122Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:51:22.500000Z,53.39,1223
41,20190120T015311Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T01:53:11.800000Z,37.97,1801
42,20190120T015404Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:54:04.190000Z,47.52,699
43,20190120T015654Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T01:56:54.760000Z,47.52,699
44,20190120T020316Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:03:16.240000Z,38.97,1791
45,20190120T020333Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:03:33.500000Z,37.97,1801
46,20190120T020455Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:04:55.670000Z,47.52,699
47,20190120T020514Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:05:14.940000Z,47.52,699
48,20190120T021117Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:11:17.700000Z,37.97,1801
49,20190120T021138Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:11:38.330000Z,37.97,1801
50,20190120T021205Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-20T02:12:05.620000Z,45.88,1689
51,20190120T021219Z,['1J.TI3A.'],2019-01-20T02:12:19.140000Z,31.73,1309
52,20190120T021538Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T02:15:38.420000Z,55.82,1057
53,20190120T021605Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T02:16:05.920000Z,55.82,1057
54,20190120T022317Z,['1J.TI3A.'],2019-01-20T02:23:17.240000Z,31.73,1309
55,20190120T022627Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:26:27.570000Z,38.97,1791
56,20190120T022752Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:27:52.450000Z,37.97,1801
57,20190120T023420Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:34:20.040000Z,37.97,1801
58,20190120T023523Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T02:35:23.540000Z,37.91,1622
59,20190120T023754Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:37:54.240000Z,37.97,1801
60,20190120T024006Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-20T02:40:06.700000Z,45.88,1689
61,20190120T024413Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:44:13.310000Z,37.97,1801
62,20190120T025413Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:54:13.100000Z,53.39,1223
63,20190120T025544Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:55:44.700000Z,37.97,1801
64,20190120T025637Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:56:37.430000Z,53.39,1223
65,20190120T025705Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T02:57:05.940000Z,37.97,1801
66,20190120T025823Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T02:58:23.490000Z,55.82,1057
67,20190120T025939Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T02:59:39.650000Z,47.52,699
68,20190120T030054Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:00:54.780000Z,47.52,699
69,20190120T030108Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T03:01:08.490000Z,37.97,1801
70,20190120T030124Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T03:01:24.230000Z,37.97,1801
71,20190120T030255Z,['1J.TI3A.'],2019-01-20T03:02:55.220000Z,31.73,1309
72,20190120T030635Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T03:06:35.230000Z,55.82,1057
73,20190120T030802Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T03:08:02.620000Z,37.97,1801
74,20190120T030817Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:08:17.080000Z,37.91,1622
75,20190120T031014Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:10:14.200000Z,37.91,1622
76,20190120T031149Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:11:49.820000Z,47.52,699
77,20190120T031345Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T03:13:45.130000Z,37.97,1801
78,20190120T031738Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:17:38.430000Z,47.52,699
79,20190120T031844Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:18:44.000000Z,53.39,1223
80,20190120T032002Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:20:02.000000Z,47.52,699
81,20190120T032021Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:20:21.970000Z,53.39,1223
82,20190120T032352Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T03:23:52.480000Z,55.82,1057
83,20190120T032815Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:28:15.680000Z,47.52,699
84,20190120T032851Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:28:51.110000Z,37.91,1622
85,20190120T033341Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:33:41.930000Z,47.52,699
86,20190120T033357Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-20T03:33:57.060000Z,45.88,1689
87,20190120T033654Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:36:54.020000Z,37.91,1622
88,20190120T033729Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T03:37:29.790000Z,37.97,1801
89,20190120T034319Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:43:19.520000Z,37.91,1622
90,20190120T034348Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T03:43:48.340000Z,37.97,1801
91,20190120T034632Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:46:32.920000Z,37.91,1622
92,20190120T034834Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T03:48:34.970000Z,47.52,699
93,20190120T034924Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:49:24.220000Z,37.91,1622
94,20190120T035426Z,['1J.TI3A.'],2019-01-20T03:54:26.800000Z,31.73,1309
95,20190120T035740Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:57:40.170000Z,37.91,1622
96,20190120T035939Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T03:59:39.370000Z,37.91,1622
97,20190120T040047Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T04:00:47.240000Z,55.82,1057
98,20190120T040553Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T04:05:53.040000Z,37.97,1801
99,20190120T040714Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T04:07:14.740000Z,37.91,1622
100,20190120T040821Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T04:08:21.980000Z,37.97,1801
101,20190120T041057Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-20T04:10:57.100000Z,45.88,1689
102,20190120T041431Z,['1J.TI3A.'],2019-01-20T04:14:31.070000Z,31.73,1309
103,20190120T041530Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T04:15:30.460000Z,55.82,1057
104,20190120T041554Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T04:15:54.190000Z,47.52,699
105,20190120T041747Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T04:17:47.470000Z,37.97,1801
106,20190120T041805Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T04:18:05.470000Z,37.97,1801
107,20190120T042258Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T04:22:58.720000Z,37.91,1622
108,20190120T042658Z,['1J.TI3A.'],2019-01-20T04:26:58.720000Z,31.73,1309
109,20190120T042934Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T04:29:34.820000Z,37.91,1622
110,20190120T043021Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-20T04:30:21.270000Z,37.91,1622
111,20190120T043531Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-20T04:35:31.470000Z,37.97,1801
112,20190120T043647Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-20T04:36:47.170000Z,55.82,1057
113,20190120T043746Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-20T04:37:46.630000Z,53.39,1223
