,event_id,group,similarity,amplitude_ratio
0,20190104T000027Z,1801,0.7385188724247688,2.2409693155608865
1,20190104T000250Z,647,0.5147687461632154,0.5157099998581467
2,20190104T000634Z,1309,0.5144911394733154,3.6907365569676833
3,20190104T000716Z,1689,0.9398844473887562,1.0096048281798151
4,20190104T000829Z,1801,0.5121622978638903,1.6097987860568532
5,20190104T001154Z,1801,0.5592670572055721,1.7192696993367644
6,20190104T001706Z,1057,0.5177592586223257,1.0494336655783798
7,20190104T001848Z,1057,0.6424803209358395,0.9618431600576653
8,20190104T002038Z,1309,0.5986827578038799,4.427404967818088
9,20190104T002104Z,1791,0.6646290033503647,2.408521075704027
10,20190104T002427Z,1801,0.5171944503258394,2.0655112903845705
11,20190104T003322Z,1309,0.5644624882140257,4.21677657590206
12,20190104T003546Z,1801,0.5767990344539172,2.185510015029136
13,20190104T004732Z,1689,0.9025214548387898,1.1767064178834585
14,20190104T004822Z,1309,0.6631595424479165,4.389525098831255
15,20190104T005358Z,1689,0.5965009934671873,0.81777391840237
16,20190104T005431Z,1791,0.5223166078180332,1.9798211679938942
17,20190104T005943Z,1801,0.5913312867547312,1.9601204082181898
18,20190104T010308Z,1622,0.5078131317622836,2.9393880160236305
19,20190104T010718Z,1309,0.547240958164588,4.1411451092272324
20,20190104T011118Z,1801,0.5321883677349579,1.824267201201187
21,20190104T012302Z,1801,0.6118844565008507,1.714765250442071
22,20190104T012921Z,1057,0.5499611567788153,1.2124570826981358
23,20190104T013252Z,1689,0.5921910092247343,0.8083180421529302
24,20190104T013513Z,1801,0.5288925242779049,1.8548097958001044
25,20190104T014954Z,1801,0.5445342422306754,1.813334808559431
26,20190104T020147Z,1689,0.5200158887337037,0.921918642055614
27,20190104T022326Z,1801,0.5556250276296055,1.6740965136780215
28,20190104T022706Z,1689,0.7152144428296425,0.6936725270995457
29,20190104T025422Z,1801,0.5257904390309265,1.3912574383470178
30,20190104T025513Z,1309,0.6124470987783942,3.428355214223634
31,20190104T025842Z,1057,0.5346764935851971,0.6332034753254167
32,20190104T031836Z,1801,0.5432962412984388,1.0738673944001276
33,20190104T031924Z,1689,0.5247348196683274,0.44289880420397726
34,20190104T032046Z,1309,0.5657970535844974,2.366095980586898
35,20190104T034219Z,1309,0.7920899105137261,2.5160551328424603
36,20190104T034805Z,1689,0.8002760435879103,1.0742144870353332
37,20190104T035216Z,1791,0.7234885927564697,1.5536707114538937
38,20190104T035956Z,1794,0.6023386864009175,1.778545258440785
39,20190104T041532Z,1309,0.5668971403768052,4.984318164829396
40,20190104T042050Z,1801,0.5050465138049082,1.4399522140245775
41,20190104T042221Z,1689,0.9543081222636413,1.0675170108622372
42,20190104T042810Z,1791,0.6084258657791309,1.5884997301617862
43,20190104T043144Z,1801,0.6241682116280063,1.067787138647363
