,event_id,group,similarity,amplitude_ratio
0,20181224T162023Z,1689,0.8526171775896493,0.8317649448226692
1,20181224T162503Z,1801,0.834157895790417,1.8273802199680929
2,20181224T163102Z,1794,0.8120618817179549,1.1744289337685614
3,20181224T163230Z,1309,0.5247909511683135,3.5769052831148738
4,20181224T163858Z,1801,0.5526510099408625,1.628836778452346
5,20181224T164717Z,1689,0.8372088840146026,2.3472752557761987
6,20181224T165024Z,1801,0.687721703026284,1.7155455987246044
7,20181224T165402Z,1309,0.5115401986007817,3.552435723578711
8,20181224T165734Z,1801,0.5375308978425065,1.5890917837013208
9,20181224T165747Z,1794,0.7173919819016366,1.2801965792847472
10,20181224T170031Z,1057,0.5071878968864425,0.8732295115999257
11,20181224T170415Z,1801,0.6567713014226538,2.436343869606624
12,20181224T170656Z,1057,0.680177964478406,1.8908022098338835
13,20181224T171157Z,1222,0.6063491477911876,0.708844995885281
14,20181224T171751Z,1801,0.5080654694176884,1.425653883891374
15,20181224T172315Z,1689,0.7847764040553593,0.45439393964937047
16,20181224T172616Z,1794,0.7902785842852006,0.9993355965016957
17,20181224T173338Z,1622,0.5099733717344609,1.3763662190501014
18,20181224T174101Z,1801,0.6444536110340918,1.0692873301104229
19,20181224T175251Z,1794,0.8677291660302754,1.0794809946264219
20,20181224T175315Z,1309,0.5616147866785527,2.3077705648602835
21,20181224T175541Z,1689,0.7463986866046887,0.4742004392724335
22,20181224T180043Z,1801,0.6135017345177115,0.7050116485478765
23,20181224T180338Z,1222,0.6384338472667479,0.3380289858446416
24,20181224T180638Z,1309,0.6365738651443429,1.7224185181037401
25,20181224T181911Z,1794,0.7663639721802034,1.1134220034886566
26,20181224T181949Z,1801,0.5327007210306215,1.070166960274064
27,20181224T182413Z,1689,0.6283684305881799,0.6529864563319466
28,20181224T184159Z,1689,0.508470976553821,0.36591682753441535
29,20181224T185204Z,1794,0.8664598950009694,1.007644595643214
30,20181224T185247Z,1689,0.7874063434273176,0.44747902515368265
31,20181224T185559Z,1801,0.5346757119226371,0.8474818705319058
32,20181224T190516Z,1689,0.5349132890484559,0.3853758815928774
33,20181224T190911Z,1801,0.5993754275881156,0.8219225206859535
34,20181224T191044Z,1689,0.7381566168235327,0.6092385919070866
35,20181224T191111Z,1057,0.6222998000917661,1.0178409127087342
36,20181224T191945Z,1057,0.6018461342297023,0.7465669591861975
37,20181224T192343Z,1794,0.7872381969059038,1.0310297814075513
38,20181224T192411Z,1309,0.5204906672318899,1.8970492733280233
39,20181224T192954Z,1801,0.7636710310608392,0.6231977867802125
40,20181224T193522Z,1689,0.7096443421145905,0.35587556691324085
41,20181224T193744Z,1801,0.5163543577864778,0.8014659342366028
42,20181224T194121Z,1801,0.6043366440916694,0.6113615758546452
43,20181224T194143Z,1801,0.5515470831899112,0.7312624637667654
44,20181224T194544Z,1801,0.5168439788096252,0.5810731457042991
45,20181224T194651Z,1309,0.6592662129801503,1.3553158531329679
46,20181224T195033Z,1057,0.5409362351122748,0.29448638772307695
47,20181224T195328Z,1801,0.6099176058637468,0.7650729941383574
48,20181224T195352Z,1794,0.8572044581877692,0.9626983987017205
49,20181224T195814Z,1057,0.5361404769400242,0.43780561250025046
50,20181224T200444Z,1057,0.6154091883490986,0.4975974694292739
51,20181224T200511Z,1689,0.8147201697957326,0.5083895938799304
52,20181224T200923Z,1309,0.6280398677343418,2.6888846747504838
53,20181224T202410Z,1222,0.6013843441584868,0.4377091550779483
54,20181224T202905Z,1794,0.887473749725422,1.0398187922651694
55,20181224T202917Z,1222,0.7716407813942462,0.8046793193329242
56,20181224T203028Z,1801,0.6940018579788227,1.1179410163248995
57,20181224T203140Z,1057,0.5187534163566833,0.4648970065108933
58,20181224T203235Z,1689,0.8011578703444893,0.6063869036576495
59,20181224T204300Z,1801,0.5479747460000898,1.2936098328346255
60,20181224T205046Z,1309,0.6295348208952875,3.1693256577758313
61,20181224T205842Z,1794,0.7096528012028136,0.8247027219158701
62,20181224T210735Z,1801,0.532237823591921,0.8056904798451446
63,20181224T211420Z,1689,0.8073843094834037,0.6134811924438685
