,event_id,station,components,time,duration
0,20190113T014657Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T01:47:12.710000Z,47.79
1,20190113T032446Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T03:24:46.500000Z,12.72
2,20190113T050916Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T05:09:16.600000Z,11.17
3,20190113T064511Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T06:45:11.500000Z,12.54
4,20190113T104948Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T10:50:11.830000Z,59.6
5,20190113T120618Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:06:18.500000Z,10.88
6,20190113T125046Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:50:46.660000Z,16.17
7,20190113T151346Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:13:46.250000Z,24.56
8,20190113T155048Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:50:48.130000Z,11.45
9,20190113T190559Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T19:05:59.170000Z,33.32
10,20190113T220056Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T22:00:56.250000Z,11.74
11,20190113T232708Z,1J.TI3A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T23:27:08.130000Z,26.25
12,20190113T002953Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T00:30:43.450000Z,7.26
13,20190113T010552Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T01:05:52.980000Z,26.98
14,20190113T015713Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T01:57:13.210000Z,39.97
15,20190113T022301Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T02:23:01.290000Z,9.6
16,20190113T025314Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T02:53:14.080000Z,3.26
17,20190113T032446Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T03:24:48.920000Z,29.7
18,20190113T033852Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T03:38:52.420000Z,4.42
19,20190113T042048Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T04:20:48.240000Z,19.95
20,20190113T050916Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T05:09:19.290000Z,34.62
21,20190113T060219Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T06:02:19.500000Z,11.22
22,20190113T064511Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T06:45:14.130000Z,36.73
23,20190113T071802Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T07:18:02.210000Z,46.03
24,20190113T075129Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T07:51:29.670000Z,44.21
25,20190113T083151Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T08:31:51.250000Z,19.25
26,20190113T091747Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T09:17:47.600000Z,17.2
27,20190113T104948Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T10:49:48.090000Z,97.98
28,20190113T111638Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T11:16:38.000000Z,14.5
29,20190113T120618Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:06:21.740000Z,29.38
30,20190113T121234Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:12:34.450000Z,20.49
31,20190113T123647Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:36:47.450000Z,5.55
32,20190113T124256Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:42:56.600000Z,63.6
33,20190113T125046Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:50:46.990000Z,18.61
34,20190113T132120Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T13:21:20.290000Z,8.57
35,20190113T143233Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T14:32:33.330000Z,21.53
36,20190113T151141Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:11:41.490000Z,12.8
37,20190113T151346Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:13:48.550000Z,35.86
38,20190113T153021Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:30:21.760000Z,68.93
39,20190113T155048Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:50:49.840000Z,38.3
40,20190113T170645Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T17:06:45.460000Z,3.64
41,20190113T190559Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T19:06:02.250000Z,39.52
42,20190113T193739Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T19:37:39.280000Z,9.72
43,20190113T195837Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T19:58:37.850000Z,3.65
44,20190113T200414Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T20:04:14.110000Z,8.17
45,20190113T205225Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T20:52:25.860000Z,2.91
46,20190113T220056Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T22:00:59.260000Z,25.15
47,20190113T232308Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T23:23:08.990000Z,6.29
48,20190113T232708Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T23:27:11.410000Z,20.78
49,20190113T235931Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T23:59:31.150000Z,45.65
50,20190113T032446Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T03:24:48.090000Z,12.26
51,20190113T050916Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T05:09:18.060000Z,10.4
52,20190113T064511Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T06:45:12.650000Z,21.24
53,20190113T104948Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T10:50:12.580000Z,64.87
54,20190113T120618Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:06:20.670000Z,7.96
55,20190113T124256Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:42:57.030000Z,61.72
56,20190113T125046Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:50:46.860000Z,9.91
57,20190113T151346Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:13:47.390000Z,22.12
58,20190113T153021Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:30:28.740000Z,13.6
59,20190113T155048Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:50:48.200000Z,32.49
60,20190113T190559Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T19:06:01.170000Z,19.29
61,20190113T220056Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T22:00:58.410000Z,11.72
62,20190113T232708Z,1J.TI6A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T23:27:09.930000Z,19.91
63,20190113T001729Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T00:17:29.850000Z,6.67
64,20190113T002953Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T00:29:53.230000Z,81.59
65,20190113T014657Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T01:46:57.930000Z,85.58
66,20190113T022552Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T02:25:52.930000Z,69.35
67,20190113T040112Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T04:01:12.710000Z,4.96
68,20190113T040542Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T04:05:42.810000Z,64.81
69,20190113T050916Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T05:09:22.000000Z,8.62
70,20190113T052420Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T05:24:20.310000Z,69.19
71,20190113T060348Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T06:03:48.220000Z,10.75
72,20190113T072054Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T07:20:54.370000Z,58.13
73,20190113T073815Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T07:38:15.090000Z,33.97
74,20190113T100834Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T10:08:34.130000Z,49.15
75,20190113T104948Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T10:50:24.700000Z,33.47
76,20190113T125046Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T12:50:46.890000Z,20.1
77,20190113T132943Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T13:29:43.220000Z,51.88
78,20190113T155048Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T15:50:53.230000Z,14.52
79,20190113T223551Z,1J.TI1A.,"['CH1', 'CH2', 'CHZ']",2019-01-13T22:35:51.460000Z,54.84
