,event_id,stations,ref_time,ref_duration,group
0,20190122T000201Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-22T00:02:01.520000Z,37.91,1622
1,20190122T000850Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-22T00:08:50.450000Z,47.52,699
2,20190122T001135Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-22T00:11:35.500000Z,37.97,1801
3,20190122T001326Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-22T00:13:26.290000Z,55.82,1057
4,20190122T002007Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-22T00:20:07.830000Z,37.91,1622
5,20190122T002359Z,['1J.TI3A.'],2019-01-22T00:23:59.590000Z,31.73,1309
6,20190122T002928Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-22T00:29:28.460000Z,37.97,1801
7,20190122T003223Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-22T00:32:23.210000Z,37.91,1622
8,20190122T003728Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-22T00:37:28.240000Z,55.82,1057
9,20190122T004356Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-22T00:43:56.090000Z,75.79,1222
10,20190122T004532Z,['1J.TI3A.'],2019-01-22T00:45:32.010000Z,31.73,1309
11,20190122T004614Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-22T00:46:14.560000Z,37.97,1801
12,20190122T005121Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",2019-01-22T00:51:21.370000Z,75.43,647
13,20190122T005622Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-22T00:56:22.220000Z,75.79,1222
14,20190122T010644Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-22T01:06:44.150000Z,37.97,1801
15,20190122T011209Z,['1J.TI3A.'],2019-01-22T01:12:09.050000Z,31.73,1309
16,20190122T011358Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-22T01:13:58.990000Z,37.97,1801
17,20190122T011508Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-22T01:15:08.360000Z,37.91,1622
18,20190122T012157Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-22T01:21:57.510000Z,37.91,1622
19,20190122T012311Z,['1J.TI3A.'],2019-01-22T01:23:11.900000Z,31.73,1309
20,20190122T012433Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-22T01:24:33.820000Z,47.52,699
21,20190122T013048Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-22T01:30:48.870000Z,47.52,699
22,20190122T013842Z,['1J.TI3A.'],2019-01-22T01:38:42.440000Z,31.73,1309
23,20190122T014650Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-22T01:46:50.410000Z,37.97,1801
24,20190122T015101Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-22T01:51:01.110000Z,37.91,1622
