,event_id,stations,ref_time,ref_duration,group
0,20190112T092510Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T09:25:10.200000Z,55.82,1057
1,20190112T093300Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T09:33:00.820000Z,47.52,699
2,20190112T095836Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T09:58:36.360000Z,47.52,699
3,20190112T100626Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T10:06:26.570000Z,45.88,1689
4,20190112T101930Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T10:19:30.570000Z,75.79,1222
5,20190112T110815Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T11:08:15.460000Z,45.88,1689
6,20190112T113458Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T11:34:58.640000Z,55.82,1057
7,20190112T121824Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T12:18:24.310000Z,45.88,1689
8,20190112T123910Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T12:39:10.690000Z,55.82,1057
9,20190112T125016Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T12:50:16.320000Z,38.97,1791
10,20190112T131942Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2019-01-12T13:19:42.990000Z,37.97,1801
11,20190112T141409Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T14:14:09.280000Z,45.88,1689
12,20190112T142857Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-12T14:28:57.170000Z,37.91,1622
13,20190112T144959Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T14:49:59.950000Z,55.82,1057
14,20190112T145311Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T14:53:11.940000Z,47.52,699
15,20190112T150034Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T15:00:34.030000Z,45.88,1689
16,20190112T153157Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T15:31:57.370000Z,47.52,699
17,20190112T155347Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T15:53:47.670000Z,45.88,1689
18,20190112T164231Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T16:42:31.190000Z,45.88,1689
19,20190112T172508Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T17:25:08.850000Z,47.52,699
20,20190112T180015Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T18:00:15.470000Z,47.52,699
21,20190112T183740Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T18:37:40.100000Z,55.82,1057
22,20190112T190842Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T19:08:42.840000Z,75.79,1222
23,20190112T193730Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T19:37:30.400000Z,47.52,699
24,20190112T202855Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T20:28:55.230000Z,45.88,1689
25,20190112T203110Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T20:31:10.080000Z,47.52,699
26,20190112T205120Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T20:51:20.910000Z,55.82,1057
27,20190112T212309Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T21:23:09.670000Z,47.52,699
28,20190112T213755Z,['1J.TI3A.'],2019-01-12T21:37:55.430000Z,31.73,1309
29,20190112T213811Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T21:38:11.620000Z,45.88,1689
30,20190112T214107Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T21:41:07.490000Z,47.52,699
31,20190112T223442Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2019-01-12T22:34:42.310000Z,37.91,1622
32,20190112T224206Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",2019-01-12T22:42:06.470000Z,55.82,1057
33,20190112T224303Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T22:43:03.900000Z,47.52,699
34,20190112T230002Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T23:00:02.490000Z,45.88,1689
35,20190112T233313Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T23:33:13.320000Z,75.79,1222
36,20190112T233555Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-12T23:35:55.930000Z,47.52,699
37,20190112T235334Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2019-01-12T23:53:34.240000Z,45.88,1689
