,event_id,group,similarity,amplitude_ratio
0,20190113T000017Z,699,0.6389309212921261,2.529842092992993
1,20190113T000127Z,1309,0.5372263060437267,7.392977708815209
2,20190113T002129Z,1223,0.5106940956296003,0.9292730351123499
3,20190113T002245Z,1309,0.5034691834541254,6.85165651298206
4,20190113T010547Z,1057,0.5808283427101475,1.5943424948508378
5,20190113T014354Z,699,0.6380791245787251,2.334103281623828
6,20190113T022950Z,699,0.6006907921050084,2.0767238156006815
7,20190113T031054Z,1689,0.5976239410523484,0.8758181111385371
8,20190113T032445Z,1057,0.5084276948985016,1.4609317032591391
9,20190113T042044Z,699,0.6107339594278117,2.0609226710296817
10,20190113T044753Z,699,0.6405780709354433,1.8593894618149258
11,20190113T050914Z,1057,0.5829870737217342,1.2458163361458157
12,20190113T051841Z,1057,0.5682718052087505,0.9663599725595632
13,20190113T053138Z,1689,0.6417803515356924,0.8246431017017805
14,20190113T060212Z,699,0.70765248493194,2.0514415178113614
15,20190113T061355Z,699,0.5646741914531427,1.5820765205821659
16,20190113T063015Z,699,0.5764617763953517,1.5831418147185337
17,20190113T064510Z,1057,0.6296583031219434,1.2377773051562175
18,20190113T064726Z,1689,0.7564162011029204,0.8371739223973983
19,20190113T071606Z,699,0.5549339632295751,1.8095757797402823
20,20190113T073311Z,1689,0.7555182217133755,0.992664329371281
21,20190113T074419Z,699,0.6438202227488027,1.8398706024127531
22,20190113T075125Z,1222,0.6343950274380131,0.8369406639131638
23,20190113T083347Z,1689,0.5148591994149642,0.8575643822076401
24,20190113T085935Z,699,0.6626092475463105,1.930041138499748
25,20190113T092144Z,699,0.7351656808456968,1.8813833795961108
26,20190113T092558Z,1689,0.6165491766589924,0.8273083781689486
27,20190113T101435Z,1689,0.7261250814678586,0.9297803244292125
28,20190113T103843Z,1689,0.8442336283564986,1.0318108728839053
29,20190113T104946Z,1801,0.5328364015474442,3.498623088414884
30,20190113T105033Z,1801,0.5782042114612709,2.695794262388225
31,20190113T111632Z,699,0.6768642786256167,2.100416686282766
32,20190113T111841Z,1689,0.7165285028635963,0.958821482101037
33,20190113T113859Z,699,0.670402757722606,1.804624701860885
34,20190113T120616Z,1057,0.5399012497758533,1.0676970530008845
35,20190113T121908Z,699,0.7311914311068587,1.870308064302064
36,20190113T123716Z,1689,0.7903093850592552,1.0461554006673952
37,20190113T125045Z,699,0.511972575159016,3.4321766755694614
38,20190113T131657Z,699,0.6568526770161386,1.9084614500263903
39,20190113T133423Z,1689,0.7004684324938313,0.816141383028453
40,20190113T142030Z,1689,0.5854820568891916,0.876327357150119
41,20190113T151344Z,1057,0.6797730601238061,1.4982891784048624
42,20190113T153020Z,1223,0.5766601041552087,1.351224838109096
43,20190113T154418Z,699,0.6587083549064207,2.0367005923840766
44,20190113T155046Z,1057,0.6224095701269791,1.758667244800307
45,20190113T164557Z,1057,0.5211457688989818,1.1287441498377924
46,20190113T164909Z,1689,0.6267947517257941,0.895643425713223
47,20190113T170538Z,1801,0.551300495546285,3.699601292410915
48,20190113T173107Z,1689,0.5080091567421309,1.1028117277093126
49,20190113T173946Z,699,0.6532520965597935,2.399028304542426
50,20190113T182144Z,699,0.6042736298671003,2.454803677067912
51,20190113T194358Z,699,0.5954442697338415,2.7331785626195195
52,20190113T200831Z,699,0.5562825900943231,2.6097974650839064
53,20190113T210156Z,699,0.5920190275988726,2.8589532578108683
54,20190113T214107Z,699,0.5408437779120168,2.6724778005316643
55,20190113T220055Z,1057,0.5522791815778845,1.7068858878528086
56,20190113T223511Z,699,0.5731226362426746,2.7194595301354423
57,20190113T232707Z,1057,0.5050609464982064,1.8875268537618435
58,20190113T234059Z,699,0.681901295935203,2.387475874906021
59,20190113T234914Z,1689,0.6190060578332649,1.1153775081740107
60,20190113T235925Z,1222,0.5603561312570002,1.1534765707046748
