,event_id,stations,ref_time,ref_duration,group
0,20181231T000413Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:04:13.060000Z,37.97,1801
1,20181231T001251Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2018-12-31T00:12:51.790000Z,45.88,1689
2,20181231T001633Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:16:33.060000Z,37.97,1801
3,20181231T001802Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2018-12-31T00:18:02.800000Z,45.88,1689
4,20181231T001854Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2018-12-31T00:18:54.230000Z,38.97,1791
5,20181231T002423Z,['1J.TI3A.'],2018-12-31T00:24:23.570000Z,31.73,1309
6,20181231T002723Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2018-12-31T00:27:23.820000Z,45.88,1689
7,20181231T002901Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:29:01.170000Z,37.97,1801
8,20181231T003403Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2018-12-31T00:34:03.420000Z,45.88,1689
9,20181231T003453Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:34:53.190000Z,37.97,1801
10,20181231T003636Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:36:36.440000Z,37.97,1801
11,20181231T004048Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2018-12-31T00:40:48.770000Z,45.88,1689
12,20181231T004836Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:48:36.100000Z,37.97,1801
13,20181231T005110Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI3A.', '1J.TI1A.']",2018-12-31T00:51:10.330000Z,45.88,1689
14,20181231T005507Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:55:07.770000Z,37.97,1801
15,20181231T005520Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2018-12-31T00:55:20.000000Z,38.97,1791
16,20181231T005616Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T00:56:16.200000Z,37.97,1801
17,20181231T005941Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",2018-12-31T00:59:41.910000Z,37.91,1622
18,20181231T010044Z,['1J.TI3A.'],2018-12-31T01:00:44.200000Z,31.73,1309
19,20181231T010310Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T01:03:10.620000Z,37.97,1801
20,20181231T010420Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2018-12-31T01:04:20.340000Z,38.97,1791
21,20181231T010823Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T01:08:23.300000Z,37.97,1801
22,20181231T011458Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2018-12-31T01:14:58.710000Z,38.97,1791
23,20181231T012156Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.']",2018-12-31T01:21:56.870000Z,37.97,1801
