,event_id,group,similarity,amplitude_ratio
0,20181226T000120Z,1222,0.9844219023898986,0.748790205691891
1,20181226T000612Z,1794,0.9057905263769802,0.6403348156956952
2,20181226T001514Z,1801,0.7452205961912537,0.6114386803380484
3,20181226T002253Z,1689,0.7685878831123859,0.46141680213380803
4,20181226T002343Z,1309,0.5763734861124906,0.99588488294645
5,20181226T002849Z,1801,0.6644606286632084,0.5331558508003925
6,20181226T003524Z,1309,0.5074732853835878,1.0097554361928998
7,20181226T003612Z,699,0.5075330857330883,0.313731695705024
8,20181226T003854Z,1794,0.6718146692601552,0.6219010870398739
9,20181226T004129Z,1057,0.6857453474733374,0.3414504041730114
10,20181226T004241Z,1801,0.502202125549149,0.5690787567927251
11,20181226T004335Z,1309,0.5153914935058636,1.1770317895573426
12,20181226T004543Z,1222,0.5042159165242104,0.16955104085448983
13,20181226T005056Z,1222,0.9886270039373533,0.7320609707580132
14,20181226T005408Z,699,0.5481642544097466,0.6698638434027465
15,20181226T005636Z,1801,0.6100102407603669,0.811036597472037
16,20181226T010455Z,1801,0.588998648487411,0.6006878497370092
17,20181226T010855Z,1222,0.5165956036945148,0.25353813594975705
18,20181226T011004Z,1794,0.7799970834610559,0.5947808563650793
19,20181226T011205Z,1801,0.6350759430578202,0.4791620439469151
20,20181226T011957Z,1801,0.6542213463085631,0.501510649045229
21,20181226T013127Z,1222,0.9607517287427414,0.7565209516876632
22,20181226T013504Z,1801,0.5444186130461376,0.4068603665010192
23,20181226T013932Z,1794,0.7475559688608238,0.5902188234346427
24,20181226T014013Z,1689,0.7864762634947935,0.3393540892065496
25,20181226T014109Z,1689,0.5219036197956128,0.21811912019438187
26,20181226T014215Z,1309,0.821887332150298,1.0980146053939737
27,20181226T014831Z,1309,0.5656438467914388,1.1492597676784666
28,20181226T020255Z,1689,0.8734371098189055,0.39940237854362287
29,20181226T020436Z,1057,0.8675110594507361,0.9104353064896842
30,20181226T021136Z,1794,0.6868736026066808,0.583577472104468
31,20181226T021331Z,1801,0.6312252565470344,0.6800916003235132
32,20181226T022205Z,1801,0.5110061844240323,0.4822977344214814
33,20181226T022611Z,1801,0.6794142339640098,0.6853646971416908
34,20181226T023756Z,1689,0.6957839967861871,0.3133264463066004
35,20181226T023913Z,1801,0.6866118604774459,0.6430157050474616
36,20181226T024207Z,1801,0.5544642620251209,0.4330946485192231
37,20181226T024447Z,1794,0.6141362466515764,0.5916538131173434
38,20181226T025639Z,1057,0.8559601496248216,0.8948485251256979
39,20181226T030633Z,1309,0.7702097742468127,0.9557467379970133
40,20181226T030838Z,1801,0.6166195822959228,0.6393116859349991
41,20181226T031640Z,1801,0.6760913619562975,0.4180130369004606
42,20181226T031911Z,1794,0.7390230203706081,0.504184181855931
43,20181226T031949Z,1222,0.9915467486829056,0.8378670542323927
44,20181226T032134Z,1689,0.8065864911978777,0.43633242533882294
45,20181226T032357Z,1801,0.6061960690507128,0.39744518189225175
46,20181226T033123Z,1801,0.7037691367446878,0.36223689036706436
47,20181226T033234Z,1309,0.6114201022182942,0.9784444594197304
48,20181226T033420Z,1801,0.5661490483093682,0.5135222475675387
49,20181226T033854Z,1309,0.7702482874499067,0.8755529363620154
50,20181226T034049Z,1057,0.5100433767329805,0.48224599848454625
51,20181226T034203Z,1622,0.5103054007258219,0.34615121154574824
52,20181226T034432Z,1622,0.5251955247115274,0.33011117875064167
53,20181226T034448Z,1801,0.581400835629034,0.5726543393231784
54,20181226T034858Z,1801,0.5073986907442934,0.2900028001245988
55,20181226T035205Z,647,0.51206979312459,0.06672002341102702
56,20181226T035342Z,1689,0.8047233724749026,0.24816753063417718
