,event_id,stations,network_time,ref_time,ref_duration,group
0,20190121T000002Z,"['1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T00:00:02.040000Z,80.57,0
1,20190121T000200Z,['1J.TI3A.'],0.0,2019-01-21T00:02:00.290000Z,13.51,0
2,20190121T000254Z,"['1J.TI4A.', '1J.TI1A.']",0.0,2019-01-21T00:02:54.130000Z,73.34,0
3,20190121T000704Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T00:07:04.090000Z,32.88,0
4,20190121T001458Z,"['1J.TI4A.', '1J.TI3A.', '1J.TI8A.', '1J.TI6A.', '1J.TI1A.']",0.0,2019-01-21T00:14:58.600000Z,91.43,0
5,20190121T002244Z,"['1J.TI8A.', '1J.TI6A.', '1J.TI4A.', '1J.TI3A.', '1J.TI1A.']",0.0,2019-01-21T00:22:44.430000Z,84.23,0
6,20190121T002746Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T00:27:46.460000Z,10.57,0
7,20190121T003357Z,['1J.TI8A.'],0.0,2019-01-21T00:33:57.820000Z,16.18,0
8,20190121T003446Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI1A.']",0.0,2019-01-21T00:34:46.680000Z,53.3,0
9,20190121T003934Z,['1J.TI3A.'],0.0,2019-01-21T00:39:34.760000Z,4.41,0
10,20190121T004206Z,['1J.TI1A.'],0.0,2019-01-21T00:42:06.340000Z,63.73,0
11,20190121T004530Z,"['1J.TI3A.', '1J.TI1A.', '1J.TI4A.', '1J.TI6A.', '1J.TI8A.']",0.0,2019-01-21T00:45:30.990000Z,103.79,0
12,20190121T004908Z,['1J.TI8A.'],0.0,2019-01-21T00:49:08.910000Z,5.74,0
13,20190121T005125Z,"['1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI3A.', '1J.TI1A.']",0.0,2019-01-21T00:51:25.370000Z,71.61,0
14,20190121T005516Z,['1J.TI3A.'],0.0,2019-01-21T00:55:16.850000Z,14.05,0
15,20190121T010141Z,"['1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T01:01:41.300000Z,22.92,0
16,20190121T010212Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T01:02:12.300000Z,23.78,0
17,20190121T010421Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",0.0,2019-01-21T01:04:21.940000Z,64.83,0
18,20190121T010758Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",0.0,2019-01-21T01:07:58.840000Z,16.87,0
19,20190121T010908Z,['1J.TI3A.'],0.0,2019-01-21T01:09:08.000000Z,5.1,0
20,20190121T011122Z,['1J.TI1A.'],0.0,2019-01-21T01:11:22.350000Z,13.73,0
21,20190121T011408Z,['1J.TI1A.'],0.0,2019-01-21T01:14:08.150000Z,38.27,0
22,20190121T011507Z,"['1J.TI4A.', '1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",0.0,2019-01-21T01:15:07.210000Z,65.84,0
23,20190121T013402Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T01:34:02.400000Z,36.4,0
24,20190121T013628Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.', '1J.TI1A.']",0.0,2019-01-21T01:36:28.640000Z,77.52,0
25,20190121T014620Z,"['1J.TI3A.', '1J.TI4A.', '1J.TI1A.', '1J.TI6A.', '1J.TI8A.']",0.0,2019-01-21T01:46:20.680000Z,47.62,0
26,20190121T015940Z,['1J.TI3A.'],0.0,2019-01-21T01:59:40.790000Z,16.0,0
27,20190121T020144Z,"['1J.TI4A.', '1J.TI8A.']",0.0,2019-01-21T02:01:44.460000Z,13.22,0
28,20190121T020200Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T02:02:00.660000Z,25.01,0
29,20190121T021101Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T02:11:01.000000Z,54.03,0
30,20190121T021917Z,['1J.TI1A.'],0.0,2019-01-21T02:19:17.980000Z,20.41,0
31,20190121T022004Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T02:20:04.330000Z,20.75,0
32,20190121T023338Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",0.0,2019-01-21T02:33:38.810000Z,63.97,0
33,20190121T024130Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T02:41:30.160000Z,88.25,0
34,20190121T025151Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T02:51:51.690000Z,57.26,0
35,20190121T025923Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T02:59:23.760000Z,16.21,0
36,20190121T030211Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T03:02:11.260000Z,28.57,0
37,20190121T031742Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",0.0,2019-01-21T03:17:42.870000Z,32.54,0
38,20190121T032610Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T03:26:10.370000Z,32.41,0
39,20190121T033159Z,"['1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T03:31:59.380000Z,29.64,0
40,20190121T033345Z,['1J.TI3A.'],0.0,2019-01-21T03:33:45.470000Z,5.08,0
41,20190121T033418Z,"['1J.TI4A.', '1J.TI8A.', '1J.TI1A.']",0.0,2019-01-21T03:34:18.410000Z,88.2,0
42,20190121T035149Z,"['1J.TI3A.', '1J.TI8A.']",0.0,2019-01-21T03:51:49.610000Z,57.62,0
43,20190121T035313Z,"['1J.TI8A.', '1J.TI1A.', '1J.TI4A.', '1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T03:53:13.470000Z,93.46,0
44,20190121T035526Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI1A.']",0.0,2019-01-21T03:55:26.390000Z,14.72,0
45,20190121T040037Z,"['1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T04:00:37.780000Z,18.01,0
46,20190121T040318Z,['1J.TI4A.'],0.0,2019-01-21T04:03:18.010000Z,3.74,0
47,20190121T040826Z,['1J.TI3A.'],0.0,2019-01-21T04:08:26.070000Z,6.84,0
48,20190121T041101Z,['1J.TI8A.'],0.0,2019-01-21T04:11:01.550000Z,5.28,0
49,20190121T042438Z,['1J.TI3A.'],0.0,2019-01-21T04:24:38.690000Z,24.81,0
50,20190121T042927Z,['1J.TI3A.'],0.0,2019-01-21T04:29:27.420000Z,5.56,0
51,20190121T043109Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T04:31:09.090000Z,67.27,0
52,20190121T043246Z,['1J.TI4A.'],0.0,2019-01-21T04:32:46.600000Z,7.77,0
53,20190121T043547Z,['1J.TI3A.'],0.0,2019-01-21T04:35:47.470000Z,7.34,0
54,20190121T043656Z,"['1J.TI8A.', '1J.TI6A.']",0.0,2019-01-21T04:36:56.450000Z,9.17,0
55,20190121T044337Z,"['1J.TI3A.', '1J.TI8A.']",0.0,2019-01-21T04:43:37.790000Z,10.73,0
56,20190121T044516Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",0.0,2019-01-21T04:45:16.480000Z,26.84,0
57,20190121T050323Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.']",0.0,2019-01-21T05:03:23.610000Z,20.98,0
58,20190121T050746Z,['1J.TI1A.'],0.0,2019-01-21T05:07:46.790000Z,41.78,0
59,20190121T051033Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI4A.', '1J.TI8A.', '1J.TI1A.']",0.0,2019-01-21T05:10:33.260000Z,100.05,0
60,20190121T051402Z,['1J.TI1A.'],0.0,2019-01-21T05:14:02.880000Z,58.68,0
61,20190121T051624Z,"['1J.TI3A.', '1J.TI8A.']",0.0,2019-01-21T05:16:24.780000Z,12.3,0
62,20190121T052743Z,"['1J.TI3A.', '1J.TI4A.']",0.0,2019-01-21T05:27:43.210000Z,12.07,0
63,20190121T053437Z,['1J.TI3A.'],0.0,2019-01-21T05:34:37.560000Z,14.56,0
64,20190121T055216Z,['1J.TI4A.'],0.0,2019-01-21T05:52:16.750000Z,5.44,0
65,20190121T055408Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.']",0.0,2019-01-21T05:54:08.930000Z,24.65,0
66,20190121T055610Z,"['1J.TI1A.', '1J.TI3A.', '1J.TI8A.', '1J.TI6A.']",0.0,2019-01-21T05:56:10.490000Z,109.15,0
67,20190121T055958Z,['1J.TI3A.'],0.0,2019-01-21T05:59:58.030000Z,4.37,0
68,20190121T060226Z,['1J.TI1A.'],0.0,2019-01-21T06:02:26.880000Z,19.48,0
69,20190121T060834Z,['1J.TI8A.'],0.0,2019-01-21T06:08:34.400000Z,10.82,0
70,20190121T061346Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T06:13:46.570000Z,41.04,0
71,20190121T061810Z,['1J.TI3A.'],0.0,2019-01-21T06:18:10.050000Z,7.1,0
72,20190121T062449Z,['1J.TI8A.'],0.0,2019-01-21T06:24:49.420000Z,47.06,0
73,20190121T062808Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T06:28:08.390000Z,38.75,0
74,20190121T063434Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",0.0,2019-01-21T06:34:34.850000Z,72.56,0
75,20190121T064340Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T06:43:40.270000Z,15.48,0
76,20190121T065344Z,['1J.TI3A.'],0.0,2019-01-21T06:53:44.650000Z,12.41,0
77,20190121T065603Z,['1J.TI1A.'],0.0,2019-01-21T06:56:03.570000Z,7.14,0
78,20190121T065650Z,['1J.TI3A.'],0.0,2019-01-21T06:56:50.420000Z,8.55,0
79,20190121T065801Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI1A.', '1J.TI4A.']",0.0,2019-01-21T06:58:01.990000Z,66.31,0
80,20190121T070423Z,['1J.TI3A.'],0.0,2019-01-21T07:04:23.860000Z,5.88,0
81,20190121T071348Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.']",0.0,2019-01-21T07:13:48.200000Z,27.14,0
82,20190121T071508Z,"['1J.TI8A.', '1J.TI4A.', '1J.TI6A.', '1J.TI1A.', '1J.TI3A.']",0.0,2019-01-21T07:15:08.760000Z,118.93,0
83,20190121T071949Z,['1J.TI8A.'],0.0,2019-01-21T07:19:49.290000Z,12.47,0
84,20190121T072004Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T07:20:04.900000Z,7.87,0
85,20190121T072652Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI4A.']",0.0,2019-01-21T07:26:52.690000Z,14.54,0
86,20190121T073302Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",0.0,2019-01-21T07:33:02.420000Z,71.62,0
87,20190121T074151Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T07:41:51.240000Z,16.39,0
88,20190121T074224Z,"['1J.TI8A.', '1J.TI4A.', '1J.TI6A.', '1J.TI1A.']",0.0,2019-01-21T07:42:24.600000Z,45.05,0
89,20190121T074645Z,"['1J.TI3A.', '1J.TI6A.']",0.0,2019-01-21T07:46:45.050000Z,12.01,0
90,20190121T074910Z,"['1J.TI6A.', '1J.TI4A.']",0.0,2019-01-21T07:49:10.180000Z,15.11,0
91,20190121T082003Z,['1J.TI1A.'],0.0,2019-01-21T08:20:03.300000Z,22.2,0
92,20190121T082031Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",0.0,2019-01-21T08:20:31.000000Z,44.67,0
