event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190103T001359Z,34,0.7037584963203537,0.4666422109512758,1.1920798066321332,61393120728.00196,0.06885617447798566,14600561170.163774
20190103T003053Z,32,0.9314172382895552,1.0288296225778877,1.3784794996148877,116874361000.28903,0.06204498142807075,25045681650.96783
20190103T003538Z,39,0.8476969208041396,0.971570353141363,1.2792536792989004,82962249428.33376,0.06890693743937182,19744694335.517475
20190103T010723Z,34,0.9822196259747684,1.2603423846448378,1.5375732413524688,202469617324.7057,0.06613114603440105,46245859855.797844
20190103T012015Z,34,0.697842401074294,0.3310486711381857,1.0928540967057296,43579389811.12965,0.06968202530239613,10488390723.412214
20190103T014038Z,39,0.7720799854939301,0.7827557088562146,1.245435319510408,73816420103.78615,0.0686788088832445,17509860313.68428
20190103T014716Z,34,0.963560651150694,0.9985151538302572,1.4826575927831378,167489038399.95285,0.0657589879110312,38040696268.25118
20190103T020110Z,33,0.7822375200230235,0.3037104449698526,1.185535871023128,60021080113.38104,0.06447596406577549,13366219808.803003
20190103T022029Z,39,0.883195677635746,0.9284383830788406,1.3166334095741359,94395244208.48674,0.06851245002809664,22337088270.32015
20190103T022821Z,34,0.9771310219553534,1.171670205209765,1.5166264296680634,188338733005.2562,0.06588025918329302,42855038671.90534
20190103T024017Z,33,0.6333221541963289,0.23764128388401,1.1257084390343763,48816052633.09366,0.06479028300470055,10923944456.108967
20190103T030727Z,34,0.980903520322947,1.1738807876191226,1.523450984481891,192830832724.87622,0.06612103581517727,44037542248.96771
20190103T032538Z,34,0.7348528215578605,0.44579518915104,1.2224842095380222,68190883026.78495,0.06794048178787673,16001543789.172285
20190103T032620Z,39,0.870352740479874,0.8823748527321112,1.3056631183346639,90885516051.8769,0.0683203007599924,21446251507.201763
20190103T035058Z,34,0.9661544971781848,0.9600253325206788,1.4709331672690613,160842105986.37134,0.0657676512793018,36535834479.80588
20190103T040010Z,33,0.598023057988467,0.221628746367359,1.0531318153835478,37992486959.618034,0.06655841689594737,8733888725.307682
20190103T040706Z,34,0.554873726567203,0.2652812479010491,0.9228205275083301,24223159634.826275,0.07301500913706328,6108715269.583098
20190103T041115Z,39,0.9098015370888152,1.079160638804967,1.3384889030715108,101796619167.09721,0.06847394536690679,24074964441.76479
20190103T042336Z,34,0.9461886373672402,0.9808678314362088,1.4615207477448742,155697314423.66678,0.06604710711129345,35517457501.238144
20190103T044705Z,34,0.9460298213554844,0.9520712002910484,1.4643443662874285,157223170352.70993,0.0660302217811819,35856364425.93349
20190103T055418Z,39,0.8791335693319301,0.8835229983403076,1.2770635049827286,82337041389.89345,0.0690797383713394,19645038727.723457
20190103T060827Z,34,0.9704602291567008,1.5108026900525582,1.5896910089055893,242402175589.48053,0.06587423962044708,55151721923.75339
20190103T070448Z,34,0.9810010196540504,1.2513118432716035,1.5385758481129814,203171960894.3385,0.06603108029934732,46336062130.92021
20190103T072511Z,39,0.6904507536687395,0.843118384578794,1.2143165770001136,66294097929.89634,0.06874356903649115,15740332036.169987
20190103T080840Z,39,0.875428253322344,1.0363162445715204,1.333404559976981,100024603837.43092,0.06844951688909137,23647442328.84405
20190103T084612Z,39,0.9260780899968016,1.0755563459507067,1.3456996411882232,104363698573.77687,0.06821967802754517,24590427271.602608
20190103T090435Z,33,0.9415564167216132,1.497238114203299,1.6958583932796643,349774053395.5908,0.06220248198880299,75145374267.05081
20190103T092510Z,32,0.8534338363551006,0.8635217151946011,1.341140794186714,102733288771.00095,0.06229467550185508,22103908133.42254
20190103T092720Z,39,0.9097214935070812,1.0607835329140112,1.3351270154827128,100621438835.33646,0.06872498821664975,23884279514.65896
20190103T101020Z,39,0.9253768132172744,1.0701151844167691,1.3642187576368805,111257202706.11183,0.06842869462225976,26295009949.72131
20190103T104928Z,39,0.505114622208919,0.5921458473024144,1.105402738164205,45509714104.75686,0.0695895587650765,10938433675.909533
20190103T105709Z,33,0.9562547729535528,1.2619817443771724,1.664555306840251,313930101359.3378,0.06236105110099712,67616600862.21887
20190103T120731Z,39,0.8723230847267338,1.0998755530354545,1.3306558064474432,99079477961.40102,0.068774586240869,23535240668.5931
20190103T121124Z,54,0.524125707904875,1.4444498180464411,1.0355632747843337,35755669323.96792,0.07829678711776777,9669317062.387896
20190103T124524Z,39,0.9080837326232564,1.0104640849751,1.325170666198809,97220085638.82574,0.06870515358651397,23070247932.591393
20190103T133010Z,39,0.878578400112579,1.114437301433964,1.3665584759343137,112159925952.01941,0.06840459648089015,26499028179.398655
20190103T141852Z,39,0.6705767467902466,0.9507793568721076,1.2011284464607188,63342130937.658844,0.06944320293130404,15192504059.2099
20190103T145616Z,39,0.9332539224208112,1.341485060784919,1.400801496139625,126241528495.99626,0.06856472017069748,29895780752.208675
20190103T152605Z,34,0.9102540988175828,1.5567100495824082,1.5862656279253695,239551250275.93298,0.06641058948320473,54946840468.28654
20190103T155155Z,39,0.9084613321688142,1.1465755920927814,1.3676202895277223,112572013551.67583,0.06873671138892659,26725518035.809307
