event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190107T000950Z,39,0.959987267006881,0.882353056182656,1.3394127567462215,102121958496.72565,0.06825275842223874,24073891057.758057
20190107T010539Z,39,0.9601001751711878,0.9133961263705652,1.3662506556594751,112040743850.6356,0.06831237538503518,26435182823.880184
20190107T020836Z,39,0.9770025198670964,1.0583073500077622,1.3926578174041992,122740171594.79472,0.06821452427821462,28918151498.7469
20190107T025459Z,39,0.6335040288515681,0.4054586419498083,1.1189526614171514,47690183349.68828,0.06938438324128583,11428722086.960913
20190107T041945Z,39,0.6610825178540655,0.4069620669856209,1.143361866805507,51885116977.41019,0.06977022032385674,12503161543.217909
20190107T050415Z,39,0.5226771545138579,0.3464585509577673,1.10218875317182,45007317563.775986,0.06968864376254397,10833083487.490847
20190107T055829Z,39,0.9883047151184562,1.1027412942617114,1.3921738304348814,122535166618.51633,0.06887330828925102,29148662918.097603
20190107T065927Z,39,0.8386774646704778,0.5053277186029856,1.2192596009120606,67435627239.86908,0.06840955265207037,15933570254.245981
20190107T074941Z,39,0.794146448978633,0.3129783574586124,1.0717471171515438,40515450821.26115,0.07009529721036978,9808814129.352938
20190107T075754Z,39,0.5035513639165795,0.2388588791631266,1.029832524525137,35054904377.77012,0.0711095000503416,8609607634.288595
20190107T083532Z,54,0.5210778529894925,0.7840165006311983,0.948323832022802,26453658820.099503,0.07615760329239188,6958345102.237195
20190107T085040Z,39,0.8892819480709084,1.1777915338173073,1.385444359120127,119719953278.02727,0.06879820122447172,28447923400.19046
20190107T095723Z,39,0.6378900209742482,0.3047519797588463,1.0908655606434312,43281105084.90207,0.07067217018820111,10564616010.392994
20190107T105236Z,39,0.9999999931194736,0.999986019544035,1.372937868559207,114658644399.68138,0.06851210458562242,27131953193.363297
20190107T113732Z,39,0.5960329947704853,0.4991140261549109,1.076547420426488,41192782676.81426,0.07434930914246883,10578035392.903988
20190107T122146Z,39,0.5434204604936896,0.3266524793429104,1.078652335187205,41493350325.93316,0.07054306137474993,10109734571.77739
20190107T131739Z,39,0.9705295682978982,1.231575937843056,1.3764058235615382,116040271256.73035,0.06813079117665095,27306064727.419575
20190107T140439Z,39,0.7850844158227122,0.4717497105239433,1.109086956581482,46092518097.097885,0.06883691576158137,10958693643.484678
20190107T144159Z,39,0.9614032254850308,0.8472525458427551,1.3220784674895905,96187292708.06389,0.06838992334186458,22720441482.254734
20190107T155339Z,39,0.9571336089099886,0.9785880440578132,1.3322753122470807,99635239336.67221,0.06886197223490718,23697327633.840523
20190107T172655Z,39,0.9634227162585112,1.2022146644445868,1.3694682311151425,113292809463.31032,0.06912687439709801,27049311479.42581
20190107T181642Z,39,0.9257728080078858,1.088802945993818,1.3516027429835216,106513367261.48518,0.06876241094325837,25296600241.685944
20190107T190432Z,39,0.5240560810095274,0.3257014323473092,1.0391383696162393,36199915303.792015,0.0697833738426194,8725020675.98834
20190107T193055Z,39,0.5622928396651571,0.4501173602167291,1.1444193955202708,52074977776.49403,0.0693081164915807,12465799508.478745
20190107T204913Z,39,0.6171838348144522,0.3281005272822751,1.0425063797115026,36623476672.49404,0.07019123348951842,8878700200.327295
20190107T211442Z,39,0.6651370296730897,0.3708022130208092,1.0352361095154956,35715288637.02331,0.0698717746005703,8619119174.059614
20190107T214345Z,39,0.9177269889563564,0.8867704646533576,1.3065529735525825,91165277932.66724,0.06861931240010685,21606417812.710716
20190107T221405Z,39,0.6050554990737506,0.5315499222391376,1.1213195853233007,48081651684.28958,0.0698503442008696,11599916853.107046
20190107T222549Z,39,0.8418468961536382,0.6596792018949769,1.1901184177082849,60978624898.76116,0.06868129520767041,14465153643.015669
20190107T233804Z,39,0.5658837726014508,0.4256290896925618,1.1097993415708878,46206067940.817856,0.06892017155780511,10998977406.540663
