,event_id,group,similarity,amplitude_ratio
0,20181229T001731Z,54,0.5477262616278574,1.199073333149753
1,20181229T002919Z,39,0.8620570207369934,0.9515334707333407
2,20181229T004908Z,54,0.5398315046622992,0.9968316843141415
3,20181229T005559Z,39,0.6490202559283255,0.5932879634080903
4,20181229T011756Z,54,0.6537444415472149,1.189633299161657
5,20181229T014018Z,39,0.7278088511834421,0.7204478665872595
6,20181229T015416Z,54,0.6836395875712981,1.1902368426437386
7,20181229T022241Z,39,0.7145317968008357,0.7595200584227036
8,20181229T031635Z,39,0.5436704980248813,0.6120641951644777
9,20181229T032717Z,39,0.5503791264169672,0.5123419163776239
10,20181229T032944Z,54,0.5499695899631479,1.185827186561446
11,20181229T040431Z,54,0.5038266791787391,1.1833616645245688
12,20181229T041233Z,39,0.7471784940388115,0.5740082956206344
13,20181229T043617Z,54,0.6304333350117431,1.1287636074419332
14,20181229T050818Z,54,0.582960294489918,1.348901927058637
15,20181229T050952Z,39,0.6165172819759461,0.5254795421184051
16,20181229T054138Z,39,0.8644216793621068,0.7792507279014698
17,20181229T060711Z,39,0.6018950851825622,0.5422696918210509
18,20181229T061245Z,54,0.5308721955784126,1.1613514855294578
19,20181229T064318Z,54,0.5317718301856047,0.9809369712838322
20,20181229T071846Z,39,0.7682664524265101,0.5205858467668262
21,20181229T072254Z,39,0.7323091688635318,0.4625340038618609
22,20181229T080350Z,39,0.6849397155166601,0.6085007781233625
23,20181229T082034Z,54,0.5136271986473274,1.161106030761437
24,20181229T083315Z,39,0.7148585577037628,0.4888781722791813
25,20181229T085127Z,54,0.6593607999967513,1.0514293786652589
26,20181229T091747Z,39,0.8744005220233501,1.0257404272713613
27,20181229T094746Z,54,0.5494238252267573,1.2227391778405192
28,20181229T095037Z,39,0.7175445760907316,0.44110538399097826
29,20181229T101301Z,39,0.8330956492129791,0.6912109157072552
30,20181229T104237Z,39,0.675993411327576,0.6095277251667203
31,20181229T105630Z,54,0.5399081792242458,1.485718568142246
32,20181229T112504Z,39,0.7203164499254501,0.5125720977606804
33,20181229T112643Z,54,0.6302029250962256,1.1651542445550176
34,20181229T120039Z,39,0.8561530707374091,0.7951455056754405
35,20181229T123224Z,54,0.6477934255712511,1.009540022397929
36,20181229T125033Z,39,0.6581793856051648,0.6380114872638496
37,20181229T130435Z,54,0.5281624158837978,1.1131312081366815
38,20181229T131311Z,39,0.7349713466707132,0.5102034795761982
39,20181229T132444Z,39,0.6566929134308204,0.5602154146929463
40,20181229T142347Z,39,0.8282789575184798,0.7091760954468689
41,20181229T144714Z,39,0.7291941844467397,0.8929488137963146
42,20181229T154016Z,39,0.8683473398065518,0.8095416393243483
43,20181229T160006Z,39,0.6627275313744971,0.5070004821187534
44,20181229T163344Z,39,0.842931186603549,0.741131549426485
45,20181229T173237Z,39,0.8207773493089713,0.5728196504018894
46,20181229T173809Z,39,0.5975823021409009,0.4016421943483129
47,20181229T175952Z,39,0.9362257652280722,1.0795423650435785
48,20181229T182646Z,39,0.5757948451128022,0.5644115225595666
49,20181229T183026Z,33,0.9439686351275579,1.0201893891052245
50,20181229T183825Z,54,0.5278377782970128,1.0382010276690044
51,20181229T185816Z,39,0.5395986484070758,0.63192804634193
52,20181229T192507Z,39,0.721361314311452,0.547788185275472
53,20181229T200558Z,39,0.7153077024408322,0.6488545036491916
54,20181229T201405Z,54,0.6905826398398416,1.041498011235313
55,20181229T212251Z,39,0.6586169174941134,0.6496577302243334
56,20181229T212554Z,54,0.5201179905791594,1.2729926842900665
57,20181229T215631Z,54,0.5664975615623814,1.1363135567317042
58,20181229T220520Z,39,0.6323865512367604,0.9430549510504246
59,20181229T223135Z,54,0.5880358225081492,1.2588652687436055
60,20181229T230348Z,54,0.5202453380328387,1.119304388666627
61,20181229T233331Z,39,0.7454766091978655,0.6167386838406106
