event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20181224T162022Z,39,0.7317812335391806,0.960504433952797,1.1775846974918354,58395186020.10175,0.07167543079012226,14456205254.039562
20181224T163102Z,54,0.736315375733406,1.7722321405928405,1.018568245699627,33717267272.79664,0.07863689578821433,9157684508.820005
20181224T164716Z,39,0.760185297263464,0.9582398142788696,1.1700658811820945,56898238551.9998,0.071627099727545,14076125682.827448
20181224T172314Z,39,0.6547746553128638,0.5768057620560352,1.1321168974310591,49908595245.20444,0.06964796627798278,12005789746.80773
20181224T175250Z,54,0.5318937639737188,2.0746429256852177,1.1869578784598236,60316595136.48047,0.07182336015320727,14962683327.396164
20181224T175540Z,39,0.6829981505704797,0.6711611293788424,1.1174145586296955,47437504883.07614,0.06986775934321063,11447366866.676485
20181224T185204Z,54,0.5689408335371506,1.8452697179050588,1.165788774331376,56063881409.00662,0.07198554729803094,13939122030.262064
20181224T185246Z,39,0.6828477526301123,0.6281042153923567,1.1523186350443275,53515298545.61244,0.06923975217169191,12797949881.105429
20181224T191043Z,39,0.6131397346506404,0.8769601041876244,1.2198127530862237,67564587500.75217,0.0698295208786214,16295404282.583944
20181224T193521Z,39,0.6775535528605013,0.5021585835756954,1.1158011680450892,47173896739.4003,0.07005876184749986,11414874934.401451
20181224T195352Z,54,0.5137487138589916,1.7987335209199369,1.1741080951470346,57698183786.052055,0.07168405494762316,14285375301.471613
20181224T200510Z,39,0.7228986109647133,0.6887349933871235,1.148881111572143,52883679843.60328,0.06887496384409496,12580271068.176785
20181224T202905Z,54,0.5396314567800954,2.404450601432074,1.2536297978337219,75935471994.8507,0.07208205290159472,18905091835.79639
20181224T202917Z,44,0.7410662233090282,0.9131206215661868,1.2505241691414142,75125305953.59406,0.0684222234547644,17753761624.616215
20181224T203234Z,39,0.7452328287638718,0.8221316440403186,1.184276479490375,59760568359.890686,0.06899901240626231,14241788818.956131
20181224T211419Z,39,0.7463807320411903,0.8188244968277906,1.1929801538334859,61584331393.06073,0.06899510282186926,14675585761.737309
20181224T213024Z,54,0.5878072755187846,1.4053458968502976,1.0694219710685662,40191383548.209755,0.07342348352868669,10192363169.16123
20181224T214334Z,39,0.7762889739032725,0.8376089208342212,1.1891825462448153,60781836693.55547,0.06927343170337705,14542781183.441875
20181224T221059Z,39,0.7436909458400202,0.7870740596434871,1.1723932576395324,57357456769.04309,0.06873433605567353,13616659455.07143
20181224T222912Z,54,0.5367250194870471,1.3530199505142677,1.025725017346045,34561097564.99979,0.07511484050015858,8966443643.475891
20181224T224401Z,39,0.6996758384414384,0.7204865498375211,1.147614063779189,52652754460.6129,0.06998416470036811,12727052243.276447
20181224T232908Z,39,0.767956591720519,0.6124905998312735,1.1710667030241497,57095259941.224815,0.06891919885982026,13590868884.39558
20181224T235358Z,39,0.6685289478396094,0.5056333434732502,1.120706593782966,47979961005.98068,0.06902092304470943,11437934400.302896
