event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20181227T002318Z,54,0.602435022520924,1.108041601393082,1.07990013447567,41672562030.13798,0.07170651109644893,10320856548.312862
20181227T003817Z,39,0.7046869071096783,0.6395644473498843,1.1978291136929151,62624413351.18254,0.06866358562563137,14851731765.79218
20181227T005534Z,54,0.8102149080322195,1.2998889334725412,1.1165791162997438,47300820520.80777,0.07207978033985693,11775763549.055447
20181227T012426Z,54,0.6022481636831936,1.2295114508147666,1.07504624565885,40979756025.852455,0.07275702557338606,10297961227.01465
20181227T012609Z,39,0.7264623370499669,0.6931795854076452,1.1737652783955035,57629906847.67314,0.06915718261720838,13765505290.135479
20181227T015505Z,54,0.513432396371213,1.2421342962891948,1.0593828284535665,38821672600.22376,0.07448812401164585,9987762970.112457
20181227T020507Z,39,0.591847219644651,0.5280030039626495,1.1303350701126718,49602390284.76031,0.06952564460371492,11911174222.10742
20181227T021501Z,44,0.9839454597884424,1.2035538557788776,1.3490446485626624,105576430078.55743,0.06784344892954372,24738982789.310886
20181227T022554Z,54,0.7109733671582464,1.4067038142126298,1.0717228357875515,40512053141.118996,0.07399275576336083,10353338270.865564
20181227T022806Z,39,0.5354140912443411,0.5767815356239162,1.1275159064467015,49121753301.30974,0.06891121023253352,11691512129.866152
20181227T025351Z,44,0.9718741057706264,0.978993499780408,1.285268946136494,84703902399.7363,0.06800684039668047,19895871389.72028
20181227T025726Z,54,0.847403377093319,1.1511417006416944,1.060938605966399,39030840981.74336,0.07324792301869079,9874387615.022884
20181227T030829Z,39,0.7880701709546778,0.6539820580565848,1.2033364189320217,63827028837.968185,0.06890555422045726,15190280948.486908
20181227T032936Z,54,0.7374019998103306,1.663902429319306,1.1643258500119043,55781318444.94872,0.0732791062641644,14118088067.694553
20181227T035838Z,39,0.646307166666714,0.5469641239591231,1.1400330622510904,51291995249.98667,0.06918112585879684,12255870590.575312
20181227T040052Z,44,0.9786389085602356,1.1215792596842031,1.301785610686446,89676451737.26108,0.06826086344433292,21142539041.88389
20181227T040151Z,54,0.7158986347481545,1.3914897059599711,1.1173772347991502,47431390016.26351,0.0731044165674015,11976127622.865803
20181227T043831Z,54,0.6899107642224238,1.5050001740829302,1.1520209039121045,53460295609.89385,0.07235198791393606,13359455932.61357
20181227T043913Z,44,0.9752898100478928,0.9271809881662666,1.2805575393569422,83336701907.45767,0.06734860725322735,19385270963.8905
20181227T044555Z,39,0.6434643505934855,0.5754184219762833,1.1731736054109811,57512256578.19854,0.06819190859174859,13545660975.123966
20181227T051057Z,54,0.7091428271129762,1.3520220943056287,1.0909759265680048,43297606571.52484,0.07295355402306686,10909812621.527512
20181227T052305Z,39,0.690683638009043,0.5364627045683168,1.1612745786103424,55196541667.63057,0.0689482329129391,13144435985.729404
20181227T053833Z,54,0.5013441054685264,1.2640798829559368,1.1239719878341718,48524155048.31055,0.07240166540524996,12134265288.671906
20181227T060826Z,54,0.5514068680369237,1.1406895184432917,1.0792941543695722,41585433354.96194,0.07287886348784638,10467663924.524683
20181227T062236Z,44,0.9619617499683872,1.1586241571119569,1.3462582985287463,104565266291.97351,0.06799075980201014,24555246038.129204
20181227T062742Z,39,0.6358356298832749,0.5796891133504873,1.1567167365414495,54334428673.237976,0.06876304139036402,12904379597.707952
20181227T065653Z,39,0.5796816799510283,0.5005401254743831,1.0931555975123004,43624794710.37865,0.0704072156252851,10608586301.817211
20181227T074023Z,39,0.6606756918434519,0.4773765017768669,1.1404403294140524,51364195952.38989,0.06917761715258765,12272499989.08511
