,event_id,group,similarity,amplitude_ratio
0,20190128T005943Z,31,0.9341582886741726,1.0012264010711767
1,20190128T012732Z,43,0.682946598484104,0.6459221401792125
2,20190128T013032Z,31,0.9094656526134269,0.8993247872870167
3,20190128T032349Z,31,0.8851102559828825,0.7556803164273658
4,20190128T040115Z,43,0.5466140860936661,0.6652419418321999
5,20190128T041757Z,31,0.926410301597508,1.0235635098385236
6,20190128T045702Z,31,0.7860291562666503,0.6741449960149817
7,20190128T051503Z,43,0.5813660324509007,0.6966605407075965
8,20190128T064220Z,31,0.9299374582399098,0.6793510028021164
9,20190128T065852Z,43,0.5096348156121596,0.4329757011477153
10,20190128T080314Z,31,0.9344305654150004,0.6712737811659162
11,20190128T083720Z,31,0.906690221294326,0.45530533556049907
12,20190128T090946Z,31,0.8979690281825057,0.4915367009690772
13,20190128T094351Z,44,0.6912440803146477,0.23470096292896592
