event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190124T000740Z,31,0.8850115951611061,1.3416571767853354,1.571403883552656,227565187546.35635,0.07163916307963794,56307115083.88527
20190124T003459Z,43,0.8318740312668548,1.1042019005795387,1.4635502108067957,156792511326.4313,0.07037558607219244,38111346112.33655
20190124T004818Z,31,0.92969544216212,0.9579344565737894,1.4830591102328379,167721472013.47733,0.06807594035281854,39435673490.38973
20190124T014042Z,31,0.9390873265195736,1.030677490279088,1.4992356682708117,177359110658.87878,0.06818022959403429,41765617763.513016
20190124T031958Z,31,0.9334852779010212,1.0281739071381677,1.5004268189565062,178090284801.52002,0.06830720144110759,42015899806.03861
20190124T042609Z,31,0.9283314839892024,1.0103593539966926,1.4940518643581493,174211891668.59485,0.06850123086171732,41217639783.54688
20190124T051722Z,31,0.948889107787885,1.041239536920064,1.5078032316021117,182685823577.9382,0.0684120621346223,43166265406.91137
20190124T061602Z,31,0.9382262576531754,0.9219365339028088,1.481426668205792,166778476505.49835,0.06760283420075663,38941426262.35693
20190124T065846Z,31,0.9164019497167674,0.9730584705449216,1.4951435920926421,174870031447.14807,0.0675533960367214,40800879293.47003
20190124T072050Z,31,0.9409300131612236,0.9822363017575768,1.48666073889782,169820888333.67,0.06800087908869197,39885274308.70527
20190124T074619Z,43,0.8937581262816172,0.9556421411661952,1.4491413316470734,149180479064.16238,0.0706240494511719,36389120641.38535
20190124T081242Z,31,0.954031712552594,1.099136800944854,1.522107686768881,191938249714.61273,0.06782410081139584,44962714496.704575
20190124T083527Z,39,0.8142213061313074,1.118637419449832,1.3927727727085326,122788914219.19086,0.07257064562439858,30777057336.83715
20190124T085127Z,43,0.862607142400161,1.1067653995015645,1.5207731499020394,191055579370.43225,0.07116164754096661,46958332536.17977
20190124T090253Z,31,0.9546550867208908,1.11487913850972,1.5313325012357453,198152133097.742,0.06815902808691685,46647576821.96454
20190124T091441Z,39,0.8030284711508046,0.858898615059416,1.328770003740937,98436237540.00522,0.07240904544054245,24618113839.924774
20190124T094800Z,43,0.8568260486398342,1.0780506829827523,1.508846136700293,183345056669.06815,0.071259791406637,45125362069.13988
20190124T095344Z,31,0.956251059703676,1.013183288419685,1.5029902268213604,179674042952.41382,0.06826186329503664,42361411906.27588
20190124T103728Z,39,0.6524321184012215,0.5831311169759372,1.2292620113805501,69806042457.6782,0.07349311903252005,17719303380.445095
20190124T104930Z,31,0.9619030758828976,1.042516501464325,1.5143859903148265,186886953909.33206,0.06814720668944534,43987977304.50074
20190124T113014Z,31,0.9369722673171106,0.9226405884902346,1.4866703749962138,169826540390.35986,0.06807561680883335,39930439952.58314
20190124T122553Z,43,0.8371567522392489,0.95928621728296,1.4913021682617753,172565213220.39923,0.07066990304589611,42120614222.1837
20190124T124041Z,31,0.9457882003432644,0.9349709996204982,1.4744362658140284,162799999313.2028,0.06784558442829218,38148980329.86189
20190124T142021Z,31,0.9413846335730666,1.0174438637204812,1.5106116044378481,184466457082.93393,0.06817726928185186,43437413467.3464
20190124T150215Z,39,0.5661393282149851,0.6322718212767972,1.245050140969207,73718283017.58415,0.07285753032055006,18550542076.639885
20190124T153650Z,31,0.946036160359832,1.1282139511530032,1.502757697331763,179529799555.67947,0.07015056732280098,43498540097.679375
20190124T154846Z,43,0.8907707214439857,1.0845668725078903,1.519756727279689,190386035711.7269,0.07125589912202855,46855746688.74061
20190124T155600Z,39,0.644681370661891,0.3726570235677959,1.1044319546210781,45357377042.46914,0.0731172037360612,11454455615.969671
20190124T163939Z,39,0.6251534306729746,0.4572562274476993,1.1445243920495027,52093865940.021805,0.07309742312385102,13152115164.186823
20190124T171548Z,39,0.6310218863408636,1.0960433921140469,1.3622306249700937,110495842455.64145,0.07219261162395653,27551524735.602276
20190124T173257Z,31,0.970180049109265,0.9484378008612648,1.4885371456627592,170925051133.3506,0.0679903483226023,40138388517.00167
20190124T180650Z,43,0.9031457106619426,0.8279594294764574,1.4428657475224007,145981768723.6203,0.07043338663972958,35512736589.937355
20190124T181039Z,31,0.9473250688844992,0.8498522111579244,1.451922869278258,150620575940.75552,0.06799819939423664,35374365951.45087
20190124T185154Z,31,0.9562649976890976,0.8320199231371023,1.45781091009846,153715040964.96515,0.0678107075258778,36001582288.78545
20190124T203842Z,31,0.9820450391178652,1.0227985317593085,1.5154004116188453,187542895747.68097,0.06774879692378401,43884297710.25222
20190124T210110Z,31,0.961364293973952,0.9207331431796242,1.482640930658178,167479399860.53973,0.06814502823393047,39418720157.630295
20190124T225222Z,43,0.8307301769476204,1.3075299789392427,1.4847981230665903,168731895221.05923,0.07073186501001245,41221068190.95472
