,event_id,group,similarity,amplitude_ratio
0,20190125T001537Z,31,0.9673622182221906,0.9517357862061352
1,20190125T011521Z,31,0.9830570889091333,0.9704613526571995
2,20190125T015805Z,39,0.5574809524770825,0.4608999831402934
3,20190125T020929Z,43,0.8500518035889731,0.8730780177360691
4,20190125T023900Z,39,0.8229021754184757,1.1522467926056679
5,20190125T032752Z,43,0.8571027234681261,0.7872961389657664
6,20190125T070024Z,39,0.7918959029235824,0.7599301605226139
7,20190125T070618Z,43,0.8422351985986225,0.8920675583719381
8,20190125T092630Z,39,0.7004844577449196,0.44129334230524736
9,20190125T094130Z,43,0.8529580148122663,0.8342784490352645
10,20190125T114301Z,39,0.8517440206891765,1.1717042873788208
11,20190125T125316Z,31,0.9999999993963803,1.0000039532831968
12,20190125T130507Z,43,0.8783063022566289,0.7397913833981968
13,20190125T164713Z,43,0.9041656374654837,0.7544579515296105
14,20190125T180810Z,39,0.6546138801613588,0.4185803610377654
