event_id,group,similarity,amplitude_ratio,Mw,M0,dMw,dM0
20190102T003816Z,34,0.9861805890774268,1.0045228616570632,1.486834952859562,169923102638.6969,0.06616449560246389,38831519323.10184
20190102T010027Z,39,0.6977038292557803,0.5257203709684604,1.1498972851140374,53069613860.21365,0.06910655286656868,12666951441.912096
20190102T012442Z,39,0.6018374034177537,0.4767903898141498,1.100077780885778,44680360788.048744,0.06958810921321386,10738871741.745426
20190102T020431Z,39,0.8232046343814347,1.0774464328087443,1.3775723857404012,116508759601.21368,0.06780257436606682,27284230515.226627
20190102T024319Z,39,0.8303676570831072,0.9219246961476928,1.3312182042978096,99272122266.9786,0.0689174608215314,23629989150.52602
20190102T032737Z,39,0.8105399569387313,0.9584672310102326,1.3488201496674934,105494598719.24745,0.06866748698721072,25020058807.892147
20190102T032857Z,54,0.5291661232616086,0.9464246718501514,0.9420259106272946,25884445502.205147,0.07890303440467578,7054066005.130916
20190102T041157Z,33,0.9707117178025392,0.9435933937865256,1.587823661039633,240843811497.38022,0.06224198417032497,51775686754.224556
20190102T041543Z,39,0.8791807374726276,0.7832140601110774,1.2977573276421497,88437405158.911,0.06838129000717746,20887200165.94965
20190102T042240Z,33,0.5959948275368262,0.1469512585847175,1.0197733994072182,33857906326.735657,0.06594525812033614,7711708754.665255
20190102T045627Z,34,0.984958395827598,0.967017855093348,1.4800298820625954,165975820056.18228,0.06610834597540781,37897281889.4938
20190102T053545Z,34,0.9759152395874467,0.8575915152139933,1.4493762799211085,149301585556.96893,0.06580361869418867,33932913089.43181
20190102T055518Z,39,0.8801387261921474,0.8917399961853208,1.304152187331443,90412458965.5763,0.06887259080818503,21507089831.106136
20190102T060538Z,32,0.886737355173155,0.8702675322087942,1.3562754714917755,108246336567.31386,0.06180878524480455,23108425904.14171
20190102T063340Z,32,0.8942105599501161,1.0691333980230806,1.4033959866658439,127377869301.15465,0.06162830278261627,27113222332.553787
20190102T064551Z,39,0.8173725446516786,0.6639942355177381,1.205103507282855,64217775998.131424,0.06873943944597222,15246431080.243174
20190102T065232Z,33,0.8260737940749632,0.3800057287923378,1.3062828377206532,91080258927.94463,0.06237053699254392,19620527874.98236
20190102T071600Z,32,0.9327037727743336,0.905521805191296,1.3490118003345053,105564452714.97182,0.06178413609382008,22526910143.87933
20190102T072651Z,39,0.5500743478590749,0.4146862489519331,1.0789228525067474,41532137079.40677,0.07124961006623247,10220537085.194624
20190102T073455Z,33,0.70599787007139,0.3771080095071055,1.249536989557563,74869595082.21735,0.06286826107695842,16257130057.44649
20190102T074127Z,33,0.63961203652371,0.1871819123784461,1.0681434801460217,40014299664.61944,0.06503392026304373,8987980099.468933
20190102T075245Z,33,0.6283493902773493,0.3021153092457811,1.2041142574692199,63998734470.47465,0.06328248577502847,13988200999.005068
20190102T081133Z,39,0.7030259567815346,0.8475058790786831,1.2804718809203983,83312050077.81622,0.06930644739798632,19942904378.03513
20190102T081419Z,32,0.9275411950611424,1.1203860558866776,1.4191871340868412,134518092762.57938,0.06146213988196292,28555865358.209885
20190102T083704Z,32,0.9189549438215284,0.8293555302966699,1.327032137493621,97847155809.2771,0.06202386183297135,20961094575.969498
20190102T090419Z,32,0.9144488001010856,1.2520134263072569,1.454148596111982,151782916728.54163,0.06143247765384152,32205338872.708366
20190102T091251Z,33,0.7069235580539548,0.2199098041338083,1.11271277015069,46673369510.72033,0.06502662585663048,10482559172.780329
20190102T094527Z,39,0.9161497884465426,0.9767694320928976,1.3287199640029579,98419226163.72209,0.06908107866510765,23482590459.05759
20190102T094607Z,34,0.9843480235867418,1.0864176773599576,1.5135567181494736,186352437286.22562,0.0655502526795105,42190667371.67054
20190102T100038Z,34,0.6099274139624409,0.2926349059147068,1.0595752886828596,38847487268.13301,0.06932909197905644,9302194007.271309
20190102T103309Z,39,0.9257413476175363,0.89019739634962,1.3188073960679612,95106695896.0737,0.06903750834625942,22677916432.195347
20190102T105750Z,34,0.98112931838615,1.1744364306267547,1.5282123686789877,196028200419.86966,0.06618008415123383,44807716907.71315
20190102T113726Z,34,0.99999999966347,0.9999956657142348,1.488143443138239,170692785143.14722,0.06628992394085505,39081356830.06206
20190102T122707Z,39,0.6760932747680894,0.4592129149426995,1.1729302806897381,57463942787.937325,0.06988346354427415,13870010505.310793
20190102T123841Z,34,0.9842254641681856,1.260642771413054,1.5470841432620341,209231088725.44193,0.06649298129838913,48051723367.607796
20190102T124826Z,33,0.6766834942121703,0.1610917055005713,1.0425653039323226,36630930932.88886,0.06570547582353767,8312974883.736094
20190102T130748Z,39,0.796120045647455,0.5495777335396024,1.1882501501912692,60586410809.886406,0.06933648246008275,14509217082.482588
20190102T135531Z,39,0.7107311931564636,0.5315557494377507,1.1700281230432399,56890818823.21881,0.06884146319718858,13526929445.821321
20190102T143827Z,39,0.8779884731260893,0.9720067816546694,1.345982842051848,104465830941.66026,0.0686220195495498,24759661676.06826
20190102T144115Z,34,0.9191687281895234,1.428647308993319,1.5631835714710416,221195026213.64734,0.06652619110584596,50824716403.476585
20190102T150753Z,34,0.9536224574731208,0.803840090616558,1.4317298319189575,140473611447.86118,0.06568391407835394,31868433778.55604
20190102T152036Z,39,0.9227956071441588,1.083823722807769,1.3483111345672771,105309294148.00505,0.06844406985320492,24894847799.82808
20190102T160458Z,34,0.9417195368047236,1.0782230758190952,1.5057203691109589,181376306447.78375,0.06660139625698022,41722549194.33001
20190102T161128Z,39,0.910550862262916,0.9762469361434531,1.3393835336684674,102111651547.90973,0.06852002710818487,24165721959.42486
20190102T164947Z,39,0.8345949082201004,0.7499581431050548,1.2575682343194465,76975470383.31819,0.06893608764444976,18327614075.00204
20190102T165037Z,34,0.9860157022371976,1.0036011215804836,1.4929840143175044,173570542743.13895,0.066275995273925,39731890283.720665
20190102T171117Z,33,0.7644650548438948,0.39621057135235,1.2934955407947832,87145167942.4211,0.06307985572768489,18986326733.01173
20190102T174426Z,34,0.974100063741794,1.0244404241577167,1.4801979620426842,166072201588.11148,0.0659511458503299,37829119796.632126
20190102T180520Z,32,0.6746327652260251,0.7012183475296208,1.2408496583372166,72656502384.95126,0.06316219241825168,15850341791.003168
20190102T181302Z,39,0.9140415343407002,1.0455669162555747,1.35297233679095,107018412692.10373,0.0685116072290993,25323842791.57071
