,event_id,group,similarity,amplitude_ratio
0,20181224T162022Z,39,0.7317812335391806,0.960504433952797
1,20181224T163102Z,54,0.736315375733406,1.7722321405928405
2,20181224T164716Z,39,0.760185297263464,0.9582398142788697
3,20181224T172314Z,39,0.6547746553128638,0.5768057620560352
4,20181224T175250Z,54,0.5318937639737188,2.0746429256852177
5,20181224T175540Z,39,0.6829981505704797,0.6711611293788424
6,20181224T185204Z,54,0.5689408335371506,1.8452697179050588
7,20181224T185246Z,39,0.6828477526301123,0.6281042153923567
8,20181224T191043Z,39,0.6131397346506404,0.8769601041876244
9,20181224T193521Z,39,0.6775535528605013,0.5021585835756954
10,20181224T195352Z,54,0.5137487138589916,1.7987335209199369
11,20181224T200510Z,39,0.7228986109647133,0.6887349933871235
12,20181224T202905Z,54,0.5396314567800954,2.404450601432074
13,20181224T202917Z,44,0.7410662233090282,0.9131206215661868
14,20181224T203234Z,39,0.7452328287638718,0.8221316440403186
15,20181224T211419Z,39,0.7463807320411903,0.8188244968277906
16,20181224T213024Z,54,0.5878072755187846,1.4053458968502976
17,20181224T214334Z,39,0.7762889739032725,0.8376089208342212
18,20181224T221059Z,39,0.7436909458400202,0.7870740596434871
19,20181224T222912Z,54,0.5367250194870471,1.3530199505142675
20,20181224T224401Z,39,0.6996758384414384,0.7204865498375211
21,20181224T232908Z,39,0.767956591720519,0.6124905998312735
22,20181224T235358Z,39,0.6685289478396094,0.5056333434732502
