,event_id,stations,ref_time,ref_duration,group
0,20190106T003727Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T00:37:27.296000Z,26.955759,39
1,20190106T011541Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T01:15:41.632000Z,26.955759,39
2,20190106T015839Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T01:58:39.386000Z,26.955759,39
3,20190106T023022Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T02:30:22.688000Z,26.955759,39
4,20190106T034728Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T03:47:28.172000Z,26.955759,39
5,20190106T051458Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T05:14:58.254000Z,26.955759,39
6,20190106T055315Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T05:53:15.656000Z,26.955759,39
7,20190106T061923Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T06:19:23.730000Z,26.955759,39
8,20190106T072557Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T07:25:57.348000Z,26.955759,39
9,20190106T075609Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T07:56:09.600000Z,26.955759,39
10,20190106T083641Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T08:36:41.740000Z,26.955759,39
11,20190106T091647Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T09:16:47.422000Z,26.955759,39
12,20190106T091835Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T09:18:35.992000Z,25.371758,54
13,20190106T101328Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T10:13:28.102000Z,26.955759,39
14,20190106T104227Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T10:42:27.890000Z,26.955759,39
15,20190106T124053Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T12:40:53.518000Z,26.955759,39
16,20190106T131858Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T13:18:58.196000Z,26.955759,39
17,20190106T132935Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T13:29:35.558000Z,26.955759,39
18,20190106T141923Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T14:19:23.528000Z,26.955759,39
19,20190106T145833Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T14:58:33.924000Z,26.955759,39
20,20190106T150542Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T15:05:42.230000Z,26.955759,39
21,20190106T153212Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T15:32:12.404000Z,26.955759,39
22,20190106T162747Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T16:27:47.356000Z,26.955759,39
23,20190106T174600Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T17:46:00.726000Z,26.955759,39
24,20190106T191810Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T19:18:10.178000Z,26.955759,39
25,20190106T200439Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T20:04:39.480000Z,26.955759,39
26,20190106T200655Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T20:06:55.968000Z,25.371758,54
27,20190106T221834Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T22:18:34.122000Z,26.955759,39
28,20190106T232717Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-06T23:27:17.790000Z,26.955759,39
