,event_id,stations,ref_time,ref_duration,group
0,20190109T004615Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T00:46:15.544000Z,26.955759,39
1,20190109T040454Z,"['1J.TI3A.', '1J.TI6A.', '1J.TI8A.', '1J.TI4A.', '1J.TI1A.']",2019-01-09T04:04:54.916000Z,26.733758,43
2,20190109T044508Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T04:45:08.026000Z,26.955759,39
3,20190109T071829Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T07:18:29.994000Z,26.955759,39
4,20190109T093857Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T09:38:57.398000Z,26.955759,39
5,20190109T101441Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T10:14:41.158000Z,26.955759,39
6,20190109T105531Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T10:55:31.324000Z,26.955759,39
7,20190109T113712Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T11:37:12.882000Z,26.955759,39
8,20190109T154915Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T15:49:15.572000Z,26.955759,39
9,20190109T182334Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T18:23:34.592000Z,26.955759,39
10,20190109T192518Z,"['1J.TI6A.', '1J.TI3A.', '1J.TI8A.', '1J.TI4A.']",2019-01-09T19:25:18.898000Z,26.955759,39
