,event_id,stations,network_time,ref_time,ref_duration,group
0,20190102T000419Z,['1J.TI4A.'],0.0,2019-01-02T00:04:19.544000Z,0.144,0
1,20190102T003824Z,['1J.TI4A.'],0.0,2019-01-02T00:38:24.418000Z,10.552,0
2,20190102T022037Z,['1J.TI4A.'],0.0,2019-01-02T02:20:37.676000Z,0.162,0
3,20190102T022716Z,['1J.TI4A.'],0.0,2019-01-02T02:27:16.090000Z,2.168,0
4,20190102T025310Z,['1J.TI4A.'],0.0,2019-01-02T02:53:10.422000Z,1.816,0
5,20190102T025403Z,['1J.TI4A.'],0.0,2019-01-02T02:54:03.308000Z,0.186,0
6,20190102T025429Z,['1J.TI4A.'],0.0,2019-01-02T02:54:29.430000Z,1.458,0
7,20190102T025512Z,['1J.TI4A.'],0.0,2019-01-02T02:55:12.278000Z,0.146,0
8,20190102T025541Z,['1J.TI4A.'],0.0,2019-01-02T02:55:41.872000Z,0.766,0
9,20190102T025646Z,['1J.TI4A.'],0.0,2019-01-02T02:56:46.868000Z,10.406,0
10,20190102T025818Z,['1J.TI4A.'],0.0,2019-01-02T02:58:18.606000Z,3.962,0
11,20190102T025924Z,['1J.TI4A.'],0.0,2019-01-02T02:59:24.606000Z,1.832,0
12,20190102T030822Z,['1J.TI4A.'],0.0,2019-01-02T03:08:22.688000Z,0.96,0
13,20190102T031050Z,['1J.TI4A.'],0.0,2019-01-02T03:10:50.818000Z,0.314,0
14,20190102T031308Z,['1J.TI4A.'],0.0,2019-01-02T03:13:08.970000Z,2.252,0
15,20190102T031602Z,['1J.TI4A.'],0.0,2019-01-02T03:16:02.318000Z,0.208,0
16,20190102T032501Z,['1J.TI4A.'],0.0,2019-01-02T03:25:01.180000Z,23.094,0
17,20190102T032558Z,['1J.TI4A.'],0.0,2019-01-02T03:25:58.284000Z,0.37,0
18,20190102T032633Z,['1J.TI4A.'],0.0,2019-01-02T03:26:33.704000Z,0.27,0
19,20190102T032900Z,['1J.TI4A.'],0.0,2019-01-02T03:29:00.990000Z,3.888,0
20,20190102T033036Z,['1J.TI4A.'],0.0,2019-01-02T03:30:36.354000Z,3.866,0
21,20190102T033140Z,['1J.TI4A.'],0.0,2019-01-02T03:31:40.490000Z,5.872,0
22,20190102T033426Z,['1J.TI4A.'],0.0,2019-01-02T03:34:26.232000Z,12.29,0
23,20190102T033656Z,['1J.TI4A.'],0.0,2019-01-02T03:36:56.794000Z,0.956,0
24,20190102T035958Z,['1J.TI4A.'],0.0,2019-01-02T03:59:58.228000Z,0.25,0
25,20190102T041105Z,['1J.TI4A.'],0.0,2019-01-02T04:11:05.212000Z,2.016,0
