,event_id,station,components,time,duration
0,20190123T003700Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T00:37:00.276000Z,0.652
1,20190123T015042Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T01:50:42.270000Z,9.896
2,20190123T015301Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T01:53:01.838000Z,6.004
3,20190123T024431Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T02:44:31.546000Z,18.774
4,20190123T030437Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T03:04:37.774000Z,7.458
5,20190123T030613Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T03:06:13.426000Z,7.036
6,20190123T033944Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T03:39:44.954000Z,13.138
7,20190123T040940Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T04:09:40.876000Z,18.276
8,20190123T042656Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T04:26:56.396000Z,11.276
9,20190123T050555Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T05:05:55.464000Z,12.134
10,20190123T055618Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T05:56:18.722000Z,0.708
11,20190123T062105Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T06:21:05.628000Z,12.96
12,20190123T065057Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T06:50:57.440000Z,15.714
13,20190123T072019Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T07:20:19.152000Z,12.87
14,20190123T081847Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T08:18:47.984000Z,0.49
15,20190123T083541Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T08:35:41.418000Z,15.184
16,20190123T091635Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T09:16:35.842000Z,0.208
17,20190123T092619Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T09:26:19.312000Z,19.81
18,20190123T100100Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T10:01:00.034000Z,10.286
19,20190123T101236Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T10:12:36.170000Z,10.422
20,20190123T101648Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T10:16:48.464000Z,12.876
21,20190123T114258Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T11:42:58.946000Z,4.39
22,20190123T115526Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T11:55:26.676000Z,5.382
23,20190123T120743Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:07:43.430000Z,0.44
24,20190123T122238Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:22:38.288000Z,1.254
25,20190123T122812Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:28:12.558000Z,1.054
26,20190123T123120Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:31:20.922000Z,0.87
27,20190123T123201Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:32:01.682000Z,1.282
28,20190123T123317Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:33:17.496000Z,0.302
29,20190123T123848Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:38:48.486000Z,1.508
30,20190123T125749Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T12:57:49.274000Z,0.528
31,20190123T132356Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T13:23:56.834000Z,0.668
32,20190123T132440Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T13:24:40.130000Z,0.332
33,20190123T133101Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T13:31:01.260000Z,0.714
34,20190123T135033Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T13:50:33.082000Z,0.47
35,20190123T135408Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T13:54:08.060000Z,0.79
36,20190123T140749Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T14:07:49.640000Z,0.736
37,20190123T141201Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T14:12:01.118000Z,0.436
38,20190123T141644Z,1J.TI4A.,"['CH1', 'CH2', 'CHZ']",2019-01-23T14:16:44.878000Z,6.738
